axis,axis_bin,axis_max,axis_min,err_0,err_1,err_2,par_0,par_1,par_2
x,8,0.3750255167484283,0.3227645635604859,0.005067986436188221,0.43755024671554565,0.512390673160553,0.026608549058437347,0.33915409445762634,-0.1935342252254486
x,9,0.6019378304481506,0.3750255167484283,0.006919821258634329,0.4145871698856354,0.5871154069900513,0.029289884492754936,0.019183361902832985,-0.003361220471560955
z,0,0.2396875262260437,0.1212601587176323,0.00469833891838789,0.4816438853740692,0.5054230690002441,0.01973589137196541,-0.1733119636774063,-0.1445084810256958
z,1,0.2980115830898285,0.2396875262260437,0.0041371965780854225,0.33756694197654724,0.5491689443588257,0.02484394796192646,-0.3096623122692108,0.02630280703306198
z,2,0.3451929092407227,0.2980115830898285,0.00659700483083725,0.37583494186401367,0.3139135241508484,0.0335032194852829,-0.005590253509581089,-0.5041807889938354
z,3,0.3884427964687348,0.3451929092407227,0.004914022050797939,0.37408214807510376,0.5444945096969604,0.028699364513158798,-0.048300594091415405,-0.08492690324783325
z,4,0.4313110709190369,0.3884427964687348,0.007642374839633703,0.4010710120201111,0.27721652388572693,0.03055984526872635,-0.059494029730558395,-0.6722717881202698
z,5,0.4757919132709503,0.4313110709190369,0.005151254124939442,0.4467625021934509,0.5052464604377747,0.025856109336018562,-0.30358731746673584,-0.14708882570266724
z,6,0.5244358897209167,0.4757919132709503,0.0060082171112298965,0.4317728877067566,0.539545476436615,0.02560153789818287,-0.11376356333494186,-0.11201837658882141
z,7,0.5816251993179322,0.5244358897209167,0.005827247630804777,0.4731338918209076,0.47196534276008606,0.026562266051769257,-0.10264963656663895,-0.2798316478729248
z,8,0.6572737574577332,0.5816251993179322,0.007252444978803396,0.3894825875759125,0.3631137013435364,0.03923029452562332,-0.18073858320713043,-0.305139422416687
z,9,0.8930836319923401,0.6572737574577332,0.00754417572170496,0.3928374648094177,0.429794579744339,0.036241315305233,0.12450691312551498,-0.3321266770362854
