axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,mc_mean,mc_std
q2,1.0000007152557373,1.3370875120162964,0,974,981,-0.0047804574,0.022616304,0.000114730974,-135.0,1,1,-0.026635310533593748,0.012927564457815318
q2,1.0000007152557373,1.3370875120162964,0,1485,1580,-0.041381985,0.018047314,0.0009931675999999999,-105.0,2,2,-0.02996384922578125,0.009937598062798264
q2,1.0000007152557373,1.3370875120162964,0,1011,1021,-0.0065704403,0.022183433,0.00015769056,-75.0,3,3,-0.011509204563125,0.010324987962908988
q2,1.0000007152557373,1.3370875120162964,0,820,925,-0.08033634,0.02386142,0.0019280722,-45.0,4,4,-0.06796637997656249,0.010251781681845144
q2,1.0000007152557373,1.3370875120162964,0,430,405,0.039973456,0.034578767,0.00095936295,-15.0,5,5,0.0339863529015625,0.019527908306176307
q2,1.0000007152557373,1.3370875120162964,0,387,425,-0.062480677000000005,0.035024554,0.0014995362,15.0,6,6,-0.034682849228125,0.01737967276939101
q2,1.0000007152557373,1.3370875120162964,0,861,893,-0.024357827000000002,0.023870215,0.0005845878599999999,45.0,7,7,-0.0019552712500000005,0.01408609787432184
q2,1.0000007152557373,1.3370875120162964,0,977,997,-0.013526985,0.022505397000000003,0.00032464764,75.0,8,8,0.0007593747912499999,0.012544043755524049
q2,1.0000007152557373,1.3370875120162964,0,1478,1506,-0.012527874,0.018304864,0.00030066897,105.0,9,9,-0.0034410963489062505,0.008499859483079675
q2,1.0000007152557373,1.3370875120162964,0,967,924,0.030359535,0.022985501000000002,0.00072862883,135.0,10,10,0.025222746721874998,0.012111028939172982
q2,1.0000007152557373,1.3370875120162964,0,1993,1907,0.029440964,0.016005874,0.00070658315,165.0,11,11,0.02770925221484375,0.010244375289825356
q2,1.3370875120162964,1.571260690689087,1,2073,2062,0.0035516925,0.015551043,8.524061999999999e-05,-165.0,0,12,-0.001985658025703125,0.005370841627380274
q2,1.3370875120162964,1.571260690689087,1,1131,1182,-0.029438299999999997,0.02078375,0.0007065192299999999,-135.0,1,13,-0.0419308384296875,0.008471746762725454
q2,1.3370875120162964,1.571260690689087,1,1388,1469,-0.037852357999999996,0.018695347,0.0009084566000000001,-105.0,2,14,-0.0462128681953125,0.008742180852666342
q2,1.3370875120162964,1.571260690689087,1,1176,1143,0.018999026999999998,0.020762097,0.00045597667,-75.0,3,15,0.00590349320234375,0.009869783451354669
q2,1.3370875120162964,1.571260690689087,1,873,889,-0.012123618999999999,0.023821281,0.00029096685,-45.0,4,16,-0.0333588649921875,0.012099234194323861
q2,1.3370875120162964,1.571260690689087,1,397,411,-0.023133155,0.035170462,0.00055519573,-15.0,5,17,-0.028120089466406255,0.012546172163101398
q2,1.3370875120162964,1.571260690689087,1,386,371,0.026455352,0.036332897999999995,0.0006349284700000001,15.0,6,18,-0.007062529959375,0.021674994625156964
q2,1.3370875120162964,1.571260690689087,1,902,860,0.0318245,0.023810966,0.000763788,45.0,7,19,0.02963508403984375,0.014543342287985078
q2,1.3370875120162964,1.571260690689087,1,1223,1151,0.040492065,0.020507056,0.00097180955,75.0,8,20,0.0465316052734375,0.007207618426108547
q2,1.3370875120162964,1.571260690689087,1,1429,1341,0.042415153,0.018983185,0.0010179636,105.0,9,21,0.0444595390859375,0.00984601490472412
q2,1.3370875120162964,1.571260690689087,1,1200,1159,0.023204599,0.020583494,0.00055691035,135.0,10,22,0.0138177602734375,0.011867310935056066
q2,1.3370875120162964,1.571260690689087,1,2073,2015,0.018942412,0.015637474,0.0004546179,165.0,11,23,0.022245768539843752,0.008331957746006298
q2,1.571260690689087,1.864987373352051,2,2138,2141,-0.00093604595,0.015287225,2.2465102999999998e-05,-165.0,0,24,0.0029711704981250004,0.004704791002623749
q2,1.571260690689087,1.864987373352051,2,1255,1370,-0.05849068599999999,0.019484585,0.0014037765,-135.0,1,25,-0.05849841534375,0.011147172552466519
q2,1.571260690689087,1.864987373352051,2,1443,1511,-0.030733824,0.018390331,0.0007376117999999999,-105.0,2,26,-0.033550305085937496,0.006731891588400913
q2,1.571260690689087,1.864987373352051,2,1281,1399,-0.058784845999999995,0.019283282,0.0014108364,-75.0,3,27,-0.05431131034375,0.006597370681775024
q2,1.571260690689087,1.864987373352051,2,812,891,-0.061934214,0.02418567,0.0014864211,-45.0,4,28,-0.038450674175781255,0.013387931923329745
q2,1.571260690689087,1.864987373352051,2,396,436,-0.064188145,0.03459727,0.0015405154999999999,-15.0,5,29,-0.03834830223828125,0.016197314166928142
q2,1.571260690689087,1.864987373352051,2,457,411,0.07075486,0.033857144,0.0016981168,15.0,6,30,0.08067530419531249,0.01111794827001662
q2,1.571260690689087,1.864987373352051,2,909,929,-0.014527895,0.023322837000000003,0.00034866947999999994,45.0,7,31,0.005038608658359375,0.011220564959764862
q2,1.571260690689087,1.864987373352051,2,1238,1293,-0.02901274,0.019868774,0.00069630577,75.0,8,32,-0.020096002966875,0.008565650225502229
q2,1.571260690689087,1.864987373352051,2,1496,1454,0.019008396,0.018408166,0.00045620152000000003,105.0,9,33,0.0101008803540625,0.007668685044618831
q2,1.571260690689087,1.864987373352051,2,1274,1236,0.020212872,0.019956041,0.00048510892999999996,135.0,10,34,0.028080188578124998,0.006379193821136017
q2,1.571260690689087,1.864987373352051,2,2266,2188,0.02338097,0.014979805,0.0005611433,165.0,11,35,0.01129257845078125,0.004927803696079299
q2,1.864987373352051,2.320887327194214,3,2149,2206,-0.017474504,0.015150941000000001,0.00041938812000000004,-165.0,0,36,-0.014271845555078124,0.005843756221441899
q2,1.864987373352051,2.320887327194214,3,1395,1410,-0.0071396440000000005,0.018880893,0.00017135146,-135.0,1,37,-0.01048328374515625,0.004983322244047539
q2,1.864987373352051,2.320887327194214,3,1415,1479,-0.02952566,0.01858067,0.0007086159,-105.0,2,38,-0.029450503679687504,0.005855578101904281
q2,1.864987373352051,2.320887327194214,3,1269,1346,-0.039313093,0.019540168,0.0009435142,-75.0,3,39,-0.0399152558046875,0.007598525595781542
q2,1.864987373352051,2.320887327194214,3,858,911,-0.040000573,0.023756823,0.0009600138000000001,-45.0,4,40,-0.041220507757812504,0.0066302751951940915
q2,1.864987373352051,2.320887327194214,3,443,441,0.0030206188,0.033633485,7.2494855e-05,-15.0,5,41,-0.0038599577085937503,0.010345203420492192
q2,1.864987373352051,2.320887327194214,3,434,407,0.042863335,0.034451067,0.00102872,15.0,6,42,0.055516402655468755,0.025484500951688256
q2,1.864987373352051,2.320887327194214,3,934,861,0.054297093,0.023568212999999998,0.0013031302999999999,45.0,7,43,0.05131228315625,0.009443641877241562
q2,1.864987373352051,2.320887327194214,3,1319,1277,0.02160045,0.019622138,0.0005184108,75.0,8,44,0.030136955117187503,0.00447389373784177
q2,1.864987373352051,2.320887327194214,3,1503,1462,0.01846194,0.01836173,0.00044308657999999994,105.0,9,45,0.012877056103359374,0.007301035579726523
q2,1.864987373352051,2.320887327194214,3,1393,1342,0.024896082000000003,0.019115547,0.00059750595,135.0,10,46,0.018102444025781247,0.00945523943088617
q2,1.864987373352051,2.320887327194214,3,2174,2178,-0.0012271263000000001,0.015158465,2.9451032e-05,165.0,11,47,0.006065129485624999,0.0054137817070377845
q2,2.320887327194214,4.740612983703613,4,2143,2158,-0.0046562897,0.015247918999999999,0.00011175094999999999,-165.0,0,48,-0.014375398477890624,0.008162717309425253
q2,2.320887327194214,4.740612983703613,4,1426,1338,0.04250723,0.019003704,0.0010201735,-135.0,1,49,0.034462939664062504,0.008941678347990731
q2,2.320887327194214,4.740612983703613,4,1368,1456,-0.0416041,0.018801454,0.0009984984,-105.0,2,50,-0.0518417179140625,0.009918994041715517
q2,2.320887327194214,4.740612983703613,4,1275,1421,-0.07230214,0.019208875,0.0017352514,-75.0,3,51,-0.06825895271874999,0.005320412041164426
q2,2.320887327194214,4.740612983703613,4,818,889,-0.05553196,0.024166432999999998,0.0013327671,-45.0,4,52,-0.061016767765624993,0.007620938960670004
q2,2.320887327194214,4.740612983703613,4,417,414,0.004819904,0.03468921,0.0001156777,-15.0,5,53,0.005329693051562501,0.013038945302179137
q2,2.320887327194214,4.740612983703613,4,401,372,0.050088342,0.035922356,0.0012021202,15.0,6,54,0.0432940256515625,0.01292027628116994
q2,2.320887327194214,4.740612983703613,4,889,846,0.033089265,0.023994537000000003,0.0007941423700000001,45.0,7,55,0.0401973389921875,0.008774522809413642
q2,2.320887327194214,4.740612983703613,4,1302,1263,0.020299971,0.019740894,0.00048719932000000003,75.0,8,56,0.0326272983515625,0.007599603862074405
q2,2.320887327194214,4.740612983703613,4,1516,1337,0.08376632,0.018656066000000002,0.0020103916,105.0,9,57,0.0942028034765625,0.006691566939508917
q2,2.320887327194214,4.740612983703613,4,1412,1355,0.02750324,0.019003391,0.0006600778,135.0,10,58,0.0348928806640625,0.007220413162655224
q2,2.320887327194214,4.740612983703613,4,2236,2170,0.01999943,0.015062286000000001,0.00047998629999999995,165.0,11,59,0.013339970842187502,0.005008017667115684
