axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,mc_mean,mc_std
q2,1.0000007152557373,1.3370875120162964,0,3077,3096,-0.0041093724,0.012727648999999999,9.8624936e-05,-165.0,0,0,0.012153876990234375,0.010712251124201428
q2,1.0000007152557373,1.3370875120162964,0,1506,1488,0.008026734,0.018275114,0.00019264162,-135.0,1,1,-0.0036289237530468753,0.01008249717997017
q2,1.0000007152557373,1.3370875120162964,0,2254,2221,0.00984553,0.014947977,0.00023629272,-105.0,2,2,0.01545724808671875,0.011068984482862875
q2,1.0000007152557373,1.3370875120162964,0,1628,1629,-0.00040992122000000004,0.017522298000000002,9.83811e-06,-75.0,3,3,0.01174828637328125,0.01426708319594015
q2,1.0000007152557373,1.3370875120162964,0,1265,1435,-0.08406269999999999,0.019176891,0.002017505,-45.0,4,4,-0.0894285903359375,0.007884688509316843
q2,1.0000007152557373,1.3370875120162964,0,619,647,-0.029528575,0.028092716,0.0007086858,-15.0,5,5,-0.0527680654890625,0.023843107038969674
q2,1.0000007152557373,1.3370875120162964,0,614,627,-0.013985879,0.028383872,0.00033566108,15.0,6,6,0.0045900557734375,0.017563574492293652
q2,1.0000007152557373,1.3370875120162964,0,1371,1328,0.021270795,0.019244218,0.00051049906,45.0,7,7,0.017001111903515623,0.013555365358782353
q2,1.0000007152557373,1.3370875120162964,0,1673,1629,0.017790731,0.01739974,0.00042697754999999996,75.0,8,8,0.025633480307031248,0.01412689864939696
q2,1.0000007152557373,1.3370875120162964,0,2309,2260,0.014318353999999998,0.014792613000000001,0.00034364050000000004,105.0,9,9,0.00405923913734375,0.007234334571469234
q2,1.0000007152557373,1.3370875120162964,0,1612,1531,0.03440795,0.017826684,0.0008257908,135.0,10,10,0.012105599818750002,0.016399035780795036
q2,1.0000007152557373,1.3370875120162964,0,3156,3078,0.01670498,0.012663566000000001,0.00040091953,165.0,11,11,0.023329986900390627,0.00903965582911374
q2,1.3370875120162964,1.571260690689087,1,2488,2651,-0.04234744,0.013937052,0.0010163386,-165.0,0,12,-0.0396704732578125,0.006100067801991315
q2,1.3370875120162964,1.571260690689087,1,1474,1501,-0.012116997,0.018332623,0.00029080792000000003,-135.0,1,13,-0.02090314704,0.011059296870999442
q2,1.3370875120162964,1.571260690689087,1,1788,1835,-0.017319992,0.016611187,0.00041567982000000005,-105.0,2,14,-0.01022316491671875,0.009071817293173384
q2,1.3370875120162964,1.571260690689087,1,1500,1495,0.0022289038000000002,0.018272607,5.3493690000000005e-05,-75.0,3,15,0.014924387157812502,0.00938502149884693
q2,1.3370875120162964,1.571260690689087,1,1005,1068,-0.040575083,0.021945352,0.000973802,-45.0,4,16,-0.0491354197421875,0.0077779818942129
q2,1.3370875120162964,1.571260690689087,1,497,497,0.0,0.031718075,0.0,-15.0,5,17,0.02086903168125,0.019692531145893786
q2,1.3370875120162964,1.571260690689087,1,517,490,0.03579748,0.031492475,0.00085913955,15.0,6,18,0.028123977142968753,0.014435987495603366
q2,1.3370875120162964,1.571260690689087,1,1172,1103,0.04049355,0.020948501,0.00097184523,45.0,7,19,0.031282650625,0.00821306329041063
q2,1.3370875120162964,1.571260690689087,1,1580,1524,0.024087097000000002,0.017943745,0.0005780904,75.0,8,20,0.013473588625390626,0.009853890243924496
q2,1.3370875120162964,1.571260690689087,1,1797,1766,0.011616198000000001,0.01675185,0.00027878876000000003,105.0,9,21,0.01386453822890625,0.011291133839793662
q2,1.3370875120162964,1.571260690689087,1,1528,1476,0.023111152000000003,0.018240387,0.00055466767,135.0,10,22,0.01679725860984375,0.010472335220364573
q2,1.3370875120162964,1.571260690689087,1,2629,2635,-0.0015217859,0.01378293,3.6522863e-05,165.0,11,23,-0.013868374154765627,0.012208915053112475
q2,1.571260690689087,1.864987373352051,2,2495,2525,-0.007978766,0.014113487,0.00019149038,-165.0,0,24,-0.00031910973867187495,0.010988880303964376
q2,1.571260690689087,1.864987373352051,2,1481,1562,-0.035538677000000005,0.018116511000000002,0.00085292826,-135.0,1,25,-0.041779996390625004,0.00650317013679417
q2,1.571260690689087,1.864987373352051,2,1669,1764,-0.036946047,0.01705558,0.0008867050999999999,-105.0,2,26,-0.038397911796875,0.007042834712956865
q2,1.571260690689087,1.864987373352051,2,1417,1568,-0.06753839999999998,0.018261442,0.0016209217000000002,-75.0,3,27,-0.063252794046875,0.007672220657529418
q2,1.571260690689087,1.864987373352051,2,1067,1077,-0.006227208299999999,0.021596292000000003,0.000149453,-45.0,4,28,0.006899291742421874,0.010960889959586557
q2,1.571260690689087,1.864987373352051,2,511,494,0.02258401,0.03153597,0.00054201623,-15.0,5,29,0.0198253057375,0.012153039348658535
q2,1.571260690689087,1.864987373352051,2,474,489,-0.020796161,0.03221758,0.0004991079,15.0,6,30,-0.02251737007890625,0.014523139174860077
q2,1.571260690689087,1.864987373352051,2,1100,977,0.07906546,0.021873588,0.001897571,45.0,7,31,0.07673218859375,0.00936625583844914
q2,1.571260690689087,1.864987373352051,2,1475,1403,0.03340103,0.018629971999999998,0.00080162473,75.0,8,32,0.0265257554109375,0.006187912729646573
q2,1.571260690689087,1.864987373352051,2,1668,1667,0.00040033387000000005,0.017316177,9.608012999999999e-06,105.0,9,33,0.0028795746971093748,0.005867227202813346
q2,1.571260690689087,1.864987373352051,2,1539,1487,0.022943124,0.018174028000000002,0.000550635,135.0,10,34,0.02976413409765625,0.007318430451878663
q2,1.571260690689087,1.864987373352051,2,2562,2456,0.028202875,0.014111133,0.000676869,165.0,11,35,0.0314823781953125,0.005896549623237364
q2,1.864987373352051,2.320887327194214,3,2440,2410,0.008258434,0.014358673,0.00019820241,-165.0,0,36,-0.0006670585386718751,0.005335940818364849
q2,1.864987373352051,2.320887327194214,3,1472,1494,-0.009903067,0.018360863999999998,0.00023767361000000001,-135.0,1,37,-0.015563703224218751,0.006434093160699022
q2,1.864987373352051,2.320887327194214,3,1586,1642,-0.023161821000000003,0.017596113,0.0005558837,-105.0,2,38,-0.03462571603125,0.009069199543899526
q2,1.864987373352051,2.320887327194214,3,1437,1565,-0.05692689,0.01822174,0.0013662454,-75.0,3,39,-0.0613403009765625,0.010405972131952154
q2,1.864987373352051,2.320887327194214,3,1021,1036,-0.009735879,0.022047648,0.00023366109,-45.0,4,40,-0.0109298434753125,0.008619078307345587
q2,1.864987373352051,2.320887327194214,3,506,499,0.009299298000000001,0.03154265,0.00022318314999999998,-15.0,5,41,-0.00173472095546875,0.009801703375760895
q2,1.864987373352051,2.320887327194214,3,510,448,0.08640609,0.0321877,0.0020737462,15.0,6,42,0.0821226513046875,0.014073678816506879
q2,1.864987373352051,2.320887327194214,3,1105,1007,0.061951287,0.021717912000000002,0.0014868309,45.0,7,43,0.0534748321640625,0.008211265186838113
q2,1.864987373352051,2.320887327194214,3,1541,1468,0.03239059,0.018220529,0.0007773742,75.0,8,44,0.0326333148984375,0.0070312984331839645
q2,1.864987373352051,2.320887327194214,3,1729,1688,0.016019798999999998,0.017104948000000002,0.00038447516,105.0,9,45,0.0250855945640625,0.008314649739814174
q2,1.864987373352051,2.320887327194214,3,1576,1511,0.028112205,0.017991195,0.0006746928999999999,135.0,10,46,0.0145082316359375,0.009908064335891928
q2,1.864987373352051,2.320887327194214,3,2478,2444,0.009222644,0.014253146000000001,0.00022134346000000002,165.0,11,47,0.0073493540292968755,0.003725563162603223
q2,2.320887327194214,4.740612983703613,4,2406,2448,-0.011552278999999999,0.014352288000000001,0.0002772547,-165.0,0,48,-0.01095580243671875,0.00537692434383186
q2,2.320887327194214,4.740612983703613,4,1510,1601,-0.039053462000000004,0.017915072,0.0009372830999999999,-135.0,1,49,-0.0397986984453125,0.007998129478287784
q2,2.320887327194214,4.740612983703613,4,1542,1583,-0.01751669,0.017885798999999997,0.00042040055,-105.0,2,50,-0.02064467335625,0.007709389797716347
q2,2.320887327194214,4.740612983703613,4,1455,1602,-0.064200744,0.018049095,0.0015408179000000002,-75.0,3,51,-0.0531413148125,0.006730797873671082
q2,2.320887327194214,4.740612983703613,4,916,1020,-0.071720965,0.022668743999999998,0.0017213032,-45.0,4,52,-0.07590799114843749,0.007790970888842877
q2,2.320887327194214,4.740612983703613,4,433,463,-0.04470246,0.03337426,0.001072859,-15.0,5,53,-0.031809052459375,0.014136446963249772
q2,2.320887327194214,4.740612983703613,4,442,432,0.015275898000000001,0.033821557,0.00036662156,15.0,6,54,0.0253791552484375,0.011455121785099654
q2,2.320887327194214,4.740612983703613,4,1014,995,0.012626758,0.02230876,0.00030304218,45.0,7,55,0.008043677538359375,0.0068699308743649466
q2,2.320887327194214,4.740612983703613,4,1487,1531,-0.019464875,0.018199444,0.00046715699999999995,75.0,8,56,-0.019278785671875,0.004926324750975143
q2,2.320887327194214,4.740612983703613,4,1586,1521,0.027931242999999998,0.017933287,0.0006703498700000001,105.0,9,57,0.030185855601562502,0.007282873587867126
q2,2.320887327194214,4.740612983703613,4,1564,1581,-0.00721683,0.01783111,0.00017320391999999998,135.0,10,58,0.00022332795757812492,0.005855143988612635
q2,2.320887327194214,4.740612983703613,4,2425,2472,-0.012814036000000001,0.014288916,0.00030753686,165.0,11,59,-4.936883257812487e-05,0.008095460952786408
