axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index,sys_1,sys_10,sys_11,sys_12,sys_13,sys_2,sys_3,sys_4,sys_5,sys_6,sys_7,sys_8,sys_9,sys_total
z,2,0.28166379928588875,0.24306623339653016,4378,4402,-15.0,5,0.010672099,8.758831e-05,0.003649513,29,-0.0006012411322444677,-0.0036809565499424934,0.00033495109528303146,-0.0007969129364937544,-0.004097768105566502,-0.0008873729966580868,-0.001095418818295002,-0.004130897112190723,-0.000501477625221014,-0.011196030303835869,-0.00841059535741806,0.0,-0.0038978424854576588,0.01618750897414718
z,2,0.28166379928588875,0.24306623339653016,4430,4495,15.0,6,0.010584623,0.00023336436,0.009723515,30,-0.00027107633650302887,0.005294416099786758,-0.00321565056219697,0.0005319351330399513,0.005883201025426388,0.0009580431506037712,0.005566895939409733,0.005702554248273373,-0.0011417083442211151,-0.0033826399594545364,0.0069493078626692295,0.0,0.007931539788842201,0.016177607929209845
z,2,0.28166379928588875,0.24306623339653016,8912,9111,45.0,7,0.007447993,0.000353798,0.014741584,31,0.00018786732107400894,0.00048693548887968063,-0.003960508853197098,0.0009850310161709785,-0.0010972591117024422,0.0006762398406863213,-0.00014100130647420883,-0.0009157750755548477,0.0032325340434908867,0.002677489072084427,-0.0008798427879810333,0.0,-0.001629013568162918,0.006363501601146184
z,2,0.28166379928588875,0.24306623339653016,9794,9976,75.0,8,0.0071115433,0.00029498106,0.012290877,32,-0.00097747053951025,0.0005696145817637444,-0.0033730631694197655,0.0002461336553096771,-0.005012177396565676,0.0009538484737277031,-0.002309441566467285,0.0020872699096798897,0.000446259044110775,0.00021872762590646744,-0.0018164711073040962,0.0,0.0006081750616431236,0.00723577533073406
z,2,0.28166379928588875,0.24306623339653016,16272,16669,105.0,9,0.005509033,0.00038617413,0.016090589,33,0.0002075042575597763,0.003606780432164669,-0.0013936664909124374,0.0003420952707529068,-1.1090189218521118e-05,-0.0002371426671743393,-2.2181309759616852e-05,0.0006923563778400421,0.00044022779911756516,0.0015921834856271744,-0.001279577612876892,0.0,0.00223592109978199,0.0050012976681148265
z,2,0.28166379928588875,0.24306623339653016,13175,13017,135.0,10,0.0061787637,0.00019329374,-0.008053906,34,-0.0004891143180429935,0.0015178457833826542,-8.869543671607971e-05,-0.0008919206447899342,0.0028596771880984306,-0.0001722928136587143,-0.0010755248367786407,-0.0008770087733864784,0.0007498860359191895,0.002228117547929287,-0.0013718889094889164,0.0,-0.00026543252170085907,0.00457812023979817
z,2,0.28166379928588875,0.24306623339653016,21733,21872,165.0,11,0.0047888136,0.00010214285,0.004255952,35,4.229694604873657e-05,0.0008427903521806002,0.0015074028633534908,0.0006723608821630478,-0.0005287621170282364,-0.00028428342193365097,0.00030319392681121826,-0.00015522632747888565,-0.00018423539586365223,-0.0005142074078321457,0.00012585846707224846,0.0,-0.0031033759005367756,0.0037226307419882666
z,3,0.3177893698215485,0.28166379928588875,22696,22494,-165.0,0,0.004704041,0.00014323147,-0.005967978,36,-7.824599742889404e-05,0.00020737061277031898,-0.0001653321087360382,-0.0003316453658044338,-0.0009251069277524948,-0.0003024144098162651,0.0013973657041788101,0.003582613542675972,0.00019378261640667915,-0.001952589489519596,0.00013801595196127892,0.0,-0.0008705519139766693,0.004533050057890568
z,3,0.3177893698215485,0.28166379928588875,12569,12547,-135.0,1,0.006309929,2.8067365e-05,-0.0011694735,37,-0.00011010468006134033,-0.0005369748687371612,3.613438457250595e-05,0.0027178479358553886,-0.0006898118881508708,-0.002088686916977167,0.0013752577360719442,0.0006873946404084563,-0.003610010026022792,-0.00017189676873385906,-0.00051700952462852,0.0,0.0004184545250609517,0.005328685652397709
z,3,0.3177893698215485,0.28166379928588875,16724,16394,-105.0,2,0.005494517,0.00031928555,-0.013303565,38,0.00011916924268007278,-0.0009622974321246147,0.000544586218893528,-0.0008933097124099731,0.0012928284704685211,0.0004923110827803612,-0.00093880295753479,-0.0004047835245728493,-0.0010194182395935059,-0.001015910878777504,0.0023277755826711655,0.0,-0.0009476961567997932,0.0036581041577873267
z,3,0.3177893698215485,0.28166379928588875,10338,10144,-75.0,3,0.0069868127,0.00030350007,-0.012645836,39,-0.00015783868730068207,-0.0006085764616727829,0.00018263794481754303,-0.0013480838388204575,-0.0005853194743394852,0.00030004512518644333,-0.0005262242630124092,-0.0003367830067873001,0.002550997771322727,0.002774510532617569,0.001881169155240059,0.0,0.002004210837185383,0.004982979283976321
z,3,0.3177893698215485,0.28166379928588875,8802,8606,-45.0,4,0.007578382,0.00036077513,-0.015032297,40,0.00041543785482645035,0.0006348621100187302,-0.0010878602042794228,-0.0009610448032617569,0.0025765271857380867,0.0007620044052600861,-0.002648245543241501,-0.001126113347709179,-0.0015694154426455498,0.002465571276843548,0.0004273438826203346,0.0,-0.0008392371237277985,0.00525473239339818
z,3,0.3177893698215485,0.28166379928588875,4031,3866,-15.0,5,0.011248637,0.00066950097,-0.027895873,41,-0.00021502934396266937,0.0047213491052389145,-0.003944629803299904,-0.0015167482197284698,0.0007746871560811996,-0.0006454344838857651,0.002990739420056343,-0.000430988147854805,-0.0032268650829792023,0.00042920373380184174,0.008037589490413666,0.0,-0.003274623304605484,0.011673383403145223
z,3,0.3177893698215485,0.28166379928588875,3941,4048,15.0,6,0.011186245,0.00042916153,0.01788173,42,0.00022825226187705994,0.0032630348578095436,0.00047339126467704773,0.0025618253275752068,0.01058652438223362,-0.0007283557206392288,-0.0007983185350894928,0.006651412695646286,-0.004774905741214752,0.008037174120545387,-0.004953273572027683,0.0,-0.004033795557916164,0.01741184844074171
z,3,0.3177893698215485,0.28166379928588875,8806,8671,45.0,7,0.0075638597,0.000247512,-0.0103130005,43,-3.5235658288002014e-05,0.0063874139450490475,0.0028408076614141464,0.0022937357425689697,0.001274745911359787,-0.0004276242107152939,0.0001135086640715599,-0.0020714709535241127,-0.0027524558827281,0.0029173712246119976,-0.0035791988484561443,0.0,0.001610924955457449,0.009577903626191148
z,3,0.3177893698215485,0.28166379928588875,9874,10299,75.0,8,0.0070378967,0.0006750686,0.028127857,44,0.00036118365824222565,0.002601267769932747,-0.0018225498497486115,0.001081358641386032,-0.0023214276880025864,8.357688784599304e-06,-0.0012087859213352203,0.0036790743470191956,-0.0012072492390871048,0.0025113653391599655,-0.0017569605261087418,0.0,0.003010224550962448,0.007189345495775167
z,3,0.3177893698215485,0.28166379928588875,16722,16975,105.0,9,0.005447316,0.00024057955,0.010024148,45,0.00023398827761411667,-0.001223679631948471,-0.0004303371533751488,-0.0006798021495342255,0.00037531647831201553,0.0002554291859269142,0.000112202949821949,-0.002100731246173382,-0.00014741159975528717,-0.0004400908946990967,0.0003785993903875351,0.0,0.0035816049203276634,0.004474133733066446
z,3,0.3177893698215485,0.28166379928588875,12618,12830,135.0,10,0.0062682503,0.00026693876,0.011122448,46,0.00024178717285394669,-0.0006309440359473228,0.0028233323246240616,0.0006958674639463425,-0.001588740386068821,-0.0003350907936692238,-0.0008383886888623238,-0.0014234567061066628,-0.0012163389474153519,0.0012074075639247894,-0.0006777439266443253,0.0,0.002397690899670124,0.004839738292416977
z,3,0.3177893698215485,0.28166379928588875,21860,22215,165.0,11,0.0047629797,0.0002580866,0.010753608,47,-0.0006939191371202469,-0.0006824210286140442,-0.0005371365696191788,4.7958455979824066e-05,-0.0005466239526867867,-0.00012089964002370834,0.00025430507957935333,-0.0013724304735660553,-7.976498454809189e-05,0.0016406504437327385,-0.0011943327262997627,0.0,-0.00023943744599819183,0.00277156024053188
z,4,0.35300156474113464,0.3177893698215485,22983,22854,-165.0,0,0.0046707736,9.017849e-05,-0.003757437,48,-0.0006841765716671944,-0.002057895064353943,-0.004433561582118273,0.000915703596547246,0.0008182902820408344,-0.0005182502791285515,0.002280999906361103,-0.0009309411980211735,-0.000670615816488862,0.0024069510400295258,0.00034046778455376625,0.0,0.00013709464110434055,0.006211574487690678
z,4,0.35300156474113464,0.3177893698215485,12477,12119,-135.0,1,0.0063750814,0.00046638862,-0.01943286,49,-1.4865770936012268e-05,-0.001098431646823883,0.0019456371665000916,-0.0007787905633449554,-0.0014798790216445923,0.0005856845527887344,0.0012391526252031326,-0.0014759860932826996,0.0011529400944709778,-0.0005441233515739441,0.002728719264268875,0.0,-0.004269355908036232,0.006256560082437074
z,4,0.35300156474113464,0.3177893698215485,16933,16340,-105.0,2,0.005480637,0.0005710737,-0.023794737,50,0.00013197585940361023,-0.0007639750838279724,-0.003916382789611816,-0.00020699389278888702,-0.0023405887186527252,5.431845784187317e-05,-0.0015866905450820923,-0.0021186135709285736,-0.003978477790951729,0.0018398072570562363,0.00021582841873168945,0.0,-0.003151761367917061,0.007593599309876493
z,4,0.35300156474113464,0.3177893698215485,10596,10301,-75.0,3,0.006916412,0.00045234262,-0.018847609,51,1.0989606380462646e-07,-0.003817833960056305,0.003173327073454857,-0.00015239417552947998,-0.0005586910992860794,0.0005231853574514389,-0.0025678426027297974,0.001405743882060051,0.0004520174115896225,-5.198642611503601e-05,-0.0012919846922159195,0.0,-0.0001760832965373993,0.005977635579109005
z,4,0.35300156474113464,0.3177893698215485,8502,7954,-45.0,4,0.0077876817,0.0010670524,-0.044460513,52,-0.00040898099541664124,-0.0004689730703830719,-0.004354238510131836,-0.0015001222491264343,-0.002832707017660141,-0.0002693943679332733,-0.00043839216232299805,0.002104438841342926,0.0005261451005935669,-0.0015211589634418488,-0.0022040121257305145,0.0,-0.005962342023849487,0.008792756051305915
z,4,0.35300156474113464,0.3177893698215485,3618,3575,-15.0,5,0.01179047,0.0001915525,-0.007981354,53,-0.0007694531232118607,0.0006001000292599201,0.0008912631310522556,0.0014592083171010017,-0.0016797170974314213,-0.0007951599545776844,0.0028944662772119045,0.0002463357523083687,0.00405177753418684,0.010970773175358772,-0.0011431798338890076,0.0,0.00566023588180542,0.013634077081744793
z,4,0.35300156474113464,0.3177893698215485,3613,3595,15.0,6,0.0117785055,8.0017904e-05,-0.0033340792,54,-0.0016813923139125109,-0.0020321677438914776,-0.007058390881866217,-0.000986388884484768,-0.005642900243401527,-0.0013158801011741161,-0.008808525279164314,-0.006376227363944054,-0.0059973145835101604,-0.00507499510422349,0.006776599213480949,0.0,0.0006395339732989669,0.017822052222959826
z,4,0.35300156474113464,0.3177893698215485,8640,8664,45.0,7,0.0076019675,4.444206e-05,0.0018517524,55,-0.0011543084401637316,0.0038391738198697567,-0.000632088165730238,-0.00026699481531977654,-0.003476525656878948,0.0002414103364571929,0.001254119211807847,0.002214356092736125,7.454934529960155e-05,-0.001125743961893022,0.0005334997549653053,0.0,-0.002848002128303051,0.006695655155039683
z,4,0.35300156474113464,0.3177893698215485,10323,10715,75.0,8,0.0068922867,0.0005970505,0.024877103,56,-0.0003034062683582306,0.0059496015310287476,-0.0012713689357042313,0.0003448501229286194,-0.002013981342315674,-0.0009692832827568054,-0.00038548000156879425,0.00025469623506069183,0.003007706254720688,0.0021007824689149857,-0.0027310531586408615,0.0,0.00028208643198013306,0.007964422029228693
z,4,0.35300156474113464,0.3177893698215485,16875,17317,105.0,9,0.005407208,0.0004142163,0.017259013,57,0.00029224716126918793,-0.000308917835354805,-0.0010011596605181694,-0.00033702142536640167,0.0016216989606618881,0.00037354230880737305,0.00017193518579006195,0.001577172428369522,-0.00046502798795700073,3.939494490623474e-05,0.002505856566131115,0.0,0.0021283933892846107,0.004196474381253635
z,4,0.35300156474113464,0.3177893698215485,12127,12397,135.0,10,0.0063849487,0.0003527783,0.014699096,58,0.00036839209496974945,0.00015351362526416779,-0.003185587003827095,0.001979691907763481,-0.0018577612936496735,0.0005330154672265053,-0.004803103394806385,-0.0006752731278538704,-0.0016451459378004074,0.002060048282146454,-0.0006993226706981659,0.0,0.001315082423388958,0.007117330986245949
z,4,0.35300156474113464,0.3177893698215485,22730,22899,165.0,11,0.0046813837,0.00011867936,0.004944973,59,-0.0006576883606612682,-0.0012498842552304268,-0.0010364267509430647,-0.0007801884785294533,0.000993891153484583,5.561579018831253e-05,-0.0011500159744173288,-0.00013592001050710678,-0.002758380491286516,0.00010162545368075371,-0.0008058701641857624,0.0,0.0005691503174602985,0.0038212448636567387
z,5,0.3895239889621735,0.35300156474113464,23780,23735,-165.0,0,0.0045875865,3.034668e-05,-0.001264445,60,-0.00020195043180137873,-0.0024674353189766407,0.0017768004909157753,3.481435123831034e-05,-0.0009749740129336715,0.00016198866069316864,0.0005725802620872855,-0.00011470797471702099,-0.00016706142923794687,0.0014523499412462115,-0.0012789483880624175,0.0,0.0018354675266891718,0.004212713338897913
z,5,0.3895239889621735,0.35300156474113464,12155,11760,-135.0,1,0.006464861,0.00052924425,-0.022051843,61,-1.484900712966919e-05,-0.0008365213871002197,0.0003332383930683136,-0.0016133897006511688,0.0008550435304641724,0.0008859224617481232,0.0016917288303375244,-0.001653425395488739,0.00343264639377594,-0.0003833118826150894,-0.0018177386373281479,0.0,0.00045517459511756897,0.005095795289026484
z,5,0.3895239889621735,0.35300156474113464,16895,16506,-105.0,2,0.005471013,0.00037318104,-0.01554921,62,2.8040260076522827e-05,9.976141154766083e-05,-0.0016184858977794647,-0.0009483685716986656,-0.001030782237648964,0.00039184652268886566,-0.0017512235790491104,-0.0003277380019426346,0.003044470213353634,0.00042041949927806854,-0.0011678775772452354,0.0,0.0008017094805836678,0.0044013767899496485
z,5,0.3895239889621735,0.35300156474113464,11232,10672,-75.0,3,0.0067528198,0.0008192077,-0.034133654,63,0.00020679086446762085,0.0010583028197288513,-0.0006478913128376007,0.0007295981049537659,-0.0017278045415878296,-0.00029739364981651306,-0.0015871450304985046,-0.0008241534233093262,0.0015105903148651123,-0.0003576129674911499,-0.0019763074815273285,0.0,-0.0008522272109985352,0.003927939181343889
z,5,0.3895239889621735,0.35300156474113464,7909,7795,-45.0,4,0.007979478,0.00023260765,-0.009691985,64,0.0005596205592155457,0.0025822636671364307,-0.0010899212211370468,0.0002373000606894493,-0.0023972466588020325,-0.0002295318990945816,-0.0045621925964951515,0.0015574852004647255,-0.0023432550951838493,0.0020595788955688477,-0.002680160105228424,0.0,-0.006835561711341143,0.010045158537544728
z,5,0.3895239889621735,0.35300156474113464,3180,3197,-15.0,5,0.012522442,8.542046e-05,0.003559186,65,0.0010570185258984566,0.0031342406291514635,0.0008699949830770493,-0.0023619469720870256,-0.0021003899164497852,1.5617581084370613e-05,0.0015249731950461864,-0.004333311226218939,0.007989199832081795,-0.0016623621340841055,-0.000954674556851387,0.0,0.00015773996710777283,0.010503261189858554
z,5,0.3895239889621735,0.35300156474113464,3290,3274,15.0,6,0.012342792,7.810536e-05,-0.0032543899,66,-0.0004179880488663912,0.0057957591488957405,-0.002219785936176777,0.004858794156461954,-0.0013218224048614502,0.0005918645765632391,-0.0011650111991912127,-0.00029211235232651234,-0.009197856299579144,0.011485151946544647,0.004305127542465925,0.0,-0.0009651370346546173,0.01737284823054108
z,5,0.3895239889621735,0.35300156474113464,8159,8273,45.0,7,0.0078007467,0.00022230225,0.009262593,67,-0.0014280332252383232,0.0007104314863681793,-0.002583451569080353,0.0008967220783233643,-0.0009172149002552032,0.00029970891773700714,-0.0014562951400876045,0.003386799246072769,-0.007221995387226343,0.0021634260192513466,-0.005946825258433819,0.0,0.002842426300048828,0.011172572890836528
z,5,0.3895239889621735,0.35300156474113464,10691,11024,75.0,8,0.0067846747,0.00049137586,0.020473994,68,0.0003184732049703598,-0.00045740604400634766,0.00188521109521389,0.0024652909487485886,-0.000701606273651123,-0.0005446001887321472,-0.002083277329802513,-0.00033823028206825256,0.0026975050568580627,0.0011907406151294708,0.0010560378432273865,0.0,0.000419100746512413,0.005017057783063397
z,5,0.3895239889621735,0.35300156474113464,16561,17267,105.0,9,0.00543492,0.0006687408,0.0278642,69,-0.0004108063876628876,-0.0008602440357208252,-0.001469915732741356,0.0018910430371761322,-0.0013549569994211197,0.00043772347271442413,0.0022850576788187027,0.0016433019191026688,0.0006631091237068176,-0.0005722939968109131,0.0010999590158462524,0.0,0.0037538446485996246,0.005715191285665038
z,5,0.3895239889621735,0.35300156474113464,11863,12147,135.0,10,0.006452823,0.0003790143,0.015792262,70,-1.3919547200202942e-05,0.002102683298289776,0.0035153646022081375,0.00011430121958255768,-0.0009188717231154442,-0.0012060198932886124,0.002908826805651188,0.0009674513712525368,-0.002850721590220928,0.0019732415676116943,-0.002520015463232994,0.0,0.00258652213960886,0.007317734568310194
z,5,0.3895239889621735,0.35300156474113464,23312,23370,165.0,11,0.0046283337,3.9811446e-05,0.0016588103,71,0.00015042570885270834,0.0017498419620096684,-0.002111993031576276,-0.0007886679377406836,0.0017460847739130259,-0.00019177200738340616,-0.000834361941087991,-0.0018611833220347762,0.0015421691350638866,-0.000516727683134377,-0.0013052280992269516,0.0,0.0011286863591521978,0.0045864675560623805
z,6,0.42943858206272123,0.3895239889621735,24502,24265,-165.0,0,0.0045282235,0.00015572264,-0.006488443,72,-2.348935231566429e-05,-0.0013711103238165379,-0.00023244088515639305,0.0007021836936473846,0.0018699043430387974,0.0002926313318312168,-0.001798001118004322,-0.0013947500847280025,-2.969987690448761e-05,-0.0016819378361105919,0.0012227795086801052,0.0,-0.0011959620751440525,0.00411621295870399
z,6,0.42943858206272123,0.3895239889621735,12045,11665,-135.0,1,0.006492841,0.0005135485,-0.021397853,73,0.0004368554800748825,0.003952668979763985,-0.0025291647762060165,-0.0022849030792713165,-0.003124890848994255,2.9198825359344482e-05,0.0005711168050765991,0.000847814604640007,-0.00022270530462265015,0.0009723957628011703,0.00162513367831707,0.0,-0.0015295278280973434,0.006649685461800593
z,6,0.42943858206272123,0.3895239889621735,16812,16315,-105.0,2,0.0054931543,0.00048073276,-0.020030532,74,-6.848014891147614e-05,-0.0007868371903896332,-0.0007728785276412964,-0.0016795452684164047,3.9808452129364014e-05,-0.00060298852622509,0.00170828215777874,-0.0008876174688339233,-0.0010566599667072296,-0.0008094515651464462,0.0007180590182542801,0.0,-0.0024374257773160934,0.004042484841590564
z,6,0.42943858206272123,0.3895239889621735,11647,11110,-75.0,3,0.0066256253,0.0007561164,-0.03150485,75,0.0007700938731431961,-0.0033213570713996887,0.002345344051718712,-1.9311904907226562e-05,0.0004740990698337555,0.0004750993102788925,-0.002954971045255661,0.0015211142599582672,-0.0013049524277448654,-0.0023155175149440765,0.0035954639315605164,0.0,0.0005450639873743057,0.006993609842331807
z,6,0.42943858206272123,0.3895239889621735,7372,7132,-45.0,4,0.008301376,0.0005302161,-0.022092337,76,2.2737309336662292e-05,-0.0006632711738348007,0.0028358176350593567,-0.0002525746822357178,-0.0007288362830877304,-0.00039999186992645264,0.0027236398309469223,1.537799835205078e-05,-0.007550515234470367,0.002102246508002281,-0.0005362406373023987,0.0,-0.002603590488433838,0.009227768182975611
z,6,0.42943858206272123,0.3895239889621735,2960,2919,-15.0,5,0.013041557,0.00022346516,-0.009311048,77,0.0011061858385801315,-0.0005929097533226013,0.004913381300866604,0.0004052920266985893,-3.4775584936141968e-06,0.0003962544724345207,-0.0004307534545660019,-0.00012229662388563156,-0.0023291045799851418,-0.0026716822758316994,-0.003186531364917755,0.0,-0.0029362281784415245,0.007587907063599475
z,6,0.42943858206272123,0.3895239889621735,2778,2929,15.0,6,0.013228936,0.0008478099,0.03532541,78,9.931996464729309e-05,-0.013250350952148438,-0.006510831415653229,0.0032499320805072784,0.0037408731877803802,0.0023792237043380737,0.003090210258960724,0.008940562605857849,-0.008240623399615288,-0.006024597212672234,-0.006485827267169952,0.0,-0.005775442346930504,0.02274418345619694
z,6,0.42943858206272123,0.3895239889621735,7605,7648,45.0,7,0.008096909,9.033221e-05,0.003763842,79,-0.000949846813455224,0.007945144549012184,-0.002607440110296011,0.001707712421193719,0.0011193470563739538,-0.001202716724947095,0.0010006171651184559,5.2824150770902634e-05,0.001209036447107792,0.00017259502783417702,0.005027926992624998,0.0,-0.0004527508281171322,0.010218739565167499
z,6,0.42943858206272123,0.3895239889621735,11231,11589,75.0,8,0.006618307,0.000502686,0.020945251,80,0.00021392293274402618,0.001092826947569847,0.0030273962765932083,-0.000921156257390976,0.0003994014114141464,0.001184765249490738,0.00240224227309227,0.0012420136481523514,-0.0004574451595544815,-0.0005609448999166489,3.3192336559295654e-06,0.0,-0.0002760607749223709,0.004553062998984686
z,6,0.42943858206272123,0.3895239889621735,16683,17017,105.0,9,0.00544687,0.00031757477,0.013232281,81,0.00012726057320833206,0.00016515888273715973,-0.0016647521406412125,0.0007851216942071915,-0.001630677841603756,0.0001523233950138092,5.1456503570079803e-05,-0.0009741624817252159,0.002072678878903389,0.0012805163860321045,0.0014187060296535492,0.0,-0.002171783708035946,0.004441883907742965
z,6,0.42943858206272123,0.3895239889621735,11856,11928,135.0,10,0.0064841644,9.700118e-05,0.004041716,82,-0.000378212658688426,-0.001943312119692564,0.00277510448358953,-0.0005474290810525417,0.0042407033033668995,-0.0006843758746981621,-0.0024185292422771454,-0.000706744845956564,0.00373077648691833,0.004112290684133768,-0.00216180132701993,0.0,0.0024599579628556967,0.008847344411976222
z,6,0.42943858206272123,0.3895239889621735,23703,24417,165.0,11,0.004557765,0.0004754469,0.019810287,83,-0.0004255659878253937,0.0008040331304073334,-0.0005973335355520248,0.00043550506234169006,-0.004013746045529842,-0.00021052919328212738,-0.0016449689865112305,0.0016636308282613754,-0.004077566787600517,-0.0003245491534471512,0.00022149458527565002,0.0,0.002202562987804413,0.006680894003220005
z,7,0.4761192917823792,0.42943858206272123,25907,25684,-165.0,0,0.0044025653,0.00013850337,-0.005770974,84,0.00023926421999931335,0.001655322266742587,0.0033375858329236507,-0.000956954900175333,0.002262396737933159,0.00012482283636927605,0.0016146805137395859,-4.7911424189805984e-05,0.0004182159900665283,-0.000239489134401083,0.0008387751877307892,0.0,0.0008561816066503525,0.004925945581522266
z,7,0.4761192917823792,0.42943858206272123,12255,11916,-135.0,1,0.0064309705,0.0004494015,-0.018725062,85,-0.0004173610359430313,-0.000285932794213295,0.002029901370406151,0.002354830503463745,0.0006032194942235947,-0.0013261325657367706,-0.0010444950312376022,-0.001407533884048462,-0.003192128613591194,-0.001024750992655754,-0.0029846765100955963,0.0,0.001590656116604805,0.006147729446694852
z,7,0.4761192917823792,0.42943858206272123,16253,15925,-105.0,2,0.0055741705,0.00032662106,-0.013609211,86,-0.0003013899549841881,-0.0017950618639588356,-0.0015609459951519966,0.0006339522078633308,-8.345488458871841e-05,0.0006175609305500984,-0.0017001265659928322,0.00013615284115076065,0.002048073336482048,-0.0019563259556889534,-9.960494935512543e-06,0.0,-0.0015045525506138802,0.004442346022635034
z,7,0.4761192917823792,0.42943858206272123,11802,11284,-75.0,3,0.006578558,0.0007189695,-0.029957063,87,-2.2435560822486877e-05,-0.0033961478620767593,-0.004709094762802124,0.0007202085107564926,-0.0032146573066711426,-0.0010284017771482468,-0.0016353987157344818,-0.0011903215199708939,0.003457421436905861,-0.003124406561255455,0.0026035234332084656,0.0,0.0016614589840173721,0.008998115531022706
z,7,0.4761192917823792,0.42943858206272123,6678,6440,-45.0,4,0.008728483,0.0005813514,-0.024222976,88,-1.2738630175590515e-05,0.005437267944216728,0.0026446040719747543,0.0009151436388492584,-0.006296487525105476,-0.00012863986194133759,0.00031579285860061646,-0.0001736115664243698,0.001806851476430893,0.0010818000882863998,0.004299938678741455,0.0,0.0015016291290521622,0.010117657801666236
z,7,0.4761192917823792,0.42943858206272123,2562,2633,-15.0,5,0.013871867,0.0004379275,0.018246979,89,0.002117881551384926,-0.015367282554507256,-0.0007787644863128662,-0.0037631355226039886,-0.002541733905673027,-0.002242889255285263,0.0016545262187719345,0.000736042857170105,0.003261048346757889,-0.015333643183112144,0.005988992750644684,0.0,-0.006354494020342827,0.024334734763831797
z,7,0.4761192917823792,0.42943858206272123,2676,2544,15.0,6,0.013833023,0.0008102758,-0.03376149,90,-0.0006308704614639282,0.018383726477622986,0.004138730466365814,0.0020004771649837494,0.007840694859623909,9.102001786231995e-05,0.004613369703292847,-0.0036996379494667053,-0.0035314522683620453,-0.0010854415595531464,0.010827822610735893,0.0,-0.004437502473592758,0.024627792962453193
z,7,0.4761192917823792,0.42943858206272123,6646,6892,45.0,7,0.008592012,0.00058225065,0.024260445,91,7.040798664093018e-07,-0.002304600551724434,-0.007097626104950905,-0.001091035082936287,-0.004213495180010796,-0.0007739514112472534,-0.0018071364611387253,-0.0015970002859830856,-0.00642782635986805,0.00023801065981388092,-0.0010407455265522003,0.0,-0.0011340025812387466,0.011170910727879907
z,7,0.4761192917823792,0.42943858206272123,11373,11747,75.0,8,0.0065751364,0.0005183382,0.021597425,92,7.806159555912018e-05,0.0005434639751911163,0.0019403081387281418,-0.0013290513306856155,-0.0012089107185602188,6.567500531673431e-05,-0.0003547724336385727,-0.0005361791700124741,0.003887441009283066,-0.001822207123041153,-0.0033372752368450165,0.0,-0.0009943414479494095,0.006186316113255822
z,7,0.4761192917823792,0.42943858206272123,16020,16509,105.0,9,0.005543412,0.00048168993,0.020070413,93,4.43682074546814e-06,0.006757447496056557,0.0006491728127002716,0.0009242333471775055,-0.0013446509838104248,-0.0008209738880395889,0.001450229436159134,0.00024894997477531433,0.002488723024725914,-0.0001447424292564392,-0.001012822613120079,0.0,0.0006668362766504288,0.007698775733764692
z,7,0.4761192917823792,0.42943858206272123,11733,11915,135.0,10,0.0065024924,0.00024660755,0.010275315,94,3.858841955661774e-05,0.006671306677162647,-0.0022639590315520763,0.001988138072192669,-0.0016201697289943695,0.0005434984341263771,-0.001100829802453518,0.0004642270505428314,-0.0019201338291168213,-0.0003402773290872574,-0.0008165063336491585,0.0,0.0007177330553531647,0.00793210090446695
z,7,0.4761192917823792,0.42943858206272123,25271,25592,165.0,11,0.0044338764,0.0002022239,0.008425996,95,0.0001875096932053566,-0.0009040595032274723,0.0007526185363531113,-0.00012364890426397324,-0.0007974253967404366,-0.0001130867749452591,-0.0005495632067322731,0.0007418673485517502,-0.0004345308989286423,0.00025491882115602493,0.00028206128627061844,0.0,0.0016570589505136013,0.0024524423721013835
z,8,0.5383395612239837,0.4761192917823792,27560,27531,-165.0,0,0.00426049,1.6867347e-05,-0.0007028061,96,-2.746889367699623e-05,0.0020420458167791367,0.00048367102863267064,0.0012028655037283897,-0.0007241576677188277,-0.0002944289590232074,0.00047141959657892585,2.6251862436765805e-05,-0.00217604823410511,-0.0013283570297062397,0.0013906883541494608,0.0018366631120443344,-0.0010496589820832014,0.0044265556426630465
z,8,0.5383395612239837,0.4761192917823792,12530,12098,-135.0,1,0.006370394,0.00056206173,-0.023419239,97,0.000550324097275734,0.006489362567663193,0.0005759969353675842,-0.0003058500587940216,0.0013255327939987183,0.0008957851678133011,0.0006917379796504974,0.0005216244608163834,-0.0020190179347991943,-0.0012737158685922623,0.0007205121219158173,-0.0023276619613170624,-0.0012848228216171265,0.007709524290251882
z,8,0.5383395612239837,0.4761192917823792,15809,15576,-105.0,2,0.005644398,0.00023788288,-0.009911787,98,4.863087087869644e-05,-0.005965564399957657,-0.003001706674695015,-0.0017535928636789322,-0.003955451771616936,-0.0006957929581403732,-0.0008872449398040771,0.0003861812874674797,-0.0016354899853467941,0.0023283129557967186,0.001132424920797348,0.00023699086159467697,0.00015251804143190384,0.008613907471482796
z,8,0.5383395612239837,0.4761192917823792,11775,11278,-75.0,3,0.006583492,0.0006908096,-0.028783733,99,0.0007521361112594604,0.0026539396494627,0.0008422210812568665,0.000827467069029808,-0.002477191388607025,-0.0006738491356372833,0.0012374203652143478,-5.408190190792084e-05,0.0020889267325401306,-0.0032638628035783768,-0.0012038610875606537,0.0009717009961605072,0.00029775314033031464,0.005884418655211742
