axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,sys_1,sys_2,sys_3,sys_4,sys_5,sys_6,sys_7,sys_8,sys_9,sys_10,sys_11,sys_total
z,0.2507466971874237,0.31731894612312317,1,4719,4798,-0.01108269,0.010249986,0.00026598456,-15.0,5,17,0.00459467526525259,-0.000980402808636427,-0.0009236782789230347,-0.002150509040802717,-0.004002605099231005,-0.0008803093805909157,-0.007877882570028305,-0.0030034477822482586,0.000444008968770504,0.004582292400300503,0.0,0.011688548811457698
z,0.2507466971874237,0.31731894612312317,1,4888,4772,0.016032418,0.010173154,0.00038477805,15.0,6,18,0.012410528026521206,0.0009397184476256371,0.0016892524436116219,4.230812191963196e-05,0.002563782036304474,0.0064116790890693665,0.0006454959511756897,0.008604335598647594,-0.005914885085076094,0.0034393202513456345,0.0,0.01807507380350912
z,0.2507466971874237,0.31731894612312317,1,8969,8666,0.022939574,0.007528318,0.00055054977,45.0,7,19,-0.003330981358885765,0.0007519032806158066,-0.0007136445492506027,-0.000361468642950058,0.0013822764158248901,0.0002948455512523651,-0.001232534646987915,-0.0021363310515880585,0.00016367249190807343,0.0008968356996774673,0.0,0.004605705205809841
z,0.2507466971874237,0.31731894612312317,1,10278,9701,0.03855851,0.0070695216,0.00092540425,75.0,8,20,0.008169932290911674,0.0025089606642723083,0.0010840017348527908,-0.0002264995127916336,0.000615609809756279,0.0011855978518724442,-0.006115743890404701,0.00037151947617530823,0.004538156092166901,-0.003411591053009033,0.0,0.012075919055363087
z,0.2507466971874237,0.31731894612312317,1,13564,13014,0.02762858,0.006131589,0.00066308596,105.0,9,21,0.005187030881643295,-0.0011454429477453232,-0.0007001534104347229,-4.969164729118347e-05,-0.0012492425739765167,-0.001556396484375,0.002925204113125801,0.0005771685391664505,-0.0004576686769723892,0.0006099864840507507,0.0,0.00649341795601383
z,0.2507466971874237,0.31731894612312317,1,10524,10306,0.013972863,0.006928081,0.0003353487,135.0,10,22,-0.004167144186794758,0.0002714823931455612,-0.000551888719201088,0.0003794766962528229,0.004426361992955208,0.0020758789032697678,0.003103598952293396,0.004071792587637901,-0.002850458025932312,-0.001114189624786377,0.0,0.008795890040776307
z,0.2507466971874237,0.31731894612312317,1,17389,17265,0.004777344,0.0053717815,0.00011465626,165.0,11,23,-0.0006059245206415653,0.0005475139478221536,1.9163358956575394e-05,-0.00018510292284190655,-0.0025322746951133013,-0.0008170711807906628,0.0018164465436711907,0.0010930427815765142,-0.003017878159880638,-0.0006083439802750945,0.0,0.0046640602884963295
z,0.31731894612312317,0.3753333985805512,2,17772,18054,-0.010509183,0.0052829543,0.0002522204,-165.0,0,24,-0.0004699169658124447,-0.00033989502117037773,-4.332512617111206e-06,0.00016184896230697632,0.002074630931019783,0.0018848930485546589,-0.0004440220072865486,-0.0004480709321796894,-0.0010808059014379978,0.000365464948117733,0.0,0.003149461679395218
z,0.31731894612312317,0.3753333985805512,2,10259,10851,-0.03744136,0.0068778275,0.0008985927,-135.0,1,25,-0.00202178955078125,0.0002770349383354187,0.0019375309348106384,-0.00013827160000801086,-0.001543983817100525,-0.0015247277915477753,0.000710655003786087,0.0033888518810272217,-0.0004057884216308594,-4.9483031034469604e-05,0.0,0.004980227684418469
z,0.31731894612312317,0.3753333985805512,2,13200,13935,-0.036163937,0.0060666776,0.0008679345,-105.0,2,26,-0.0025161094963550568,-0.0015040542930364609,-0.0004868730902671814,-0.0008304659277200699,0.0003145020455121994,-0.004696426913142204,-0.002967746928334236,-0.0036275293678045273,-0.0009213108569383621,-0.0011959671974182129,0.0,0.007478013442193857
z,0.31731894612312317,0.3753333985805512,2,10095,10766,-0.042944305,0.00691722,0.0010306634,-75.0,3,27,0.0008467920124530792,-0.001572929322719574,-0.0005697868764400482,0.00010485947132110596,0.001916777342557907,0.0010238327085971832,-0.003494497388601303,0.0002052299678325653,-0.0016005225479602814,-0.001347135752439499,0.0,0.004987901688758423
z,0.31731894612312317,0.3753333985805512,2,7811,8268,-0.037946817,0.007880569,0.0009107236,-45.0,4,28,0.006122477352619171,0.0007677488029003143,-0.0018023699522018433,0.00012528151273727417,-0.0005954355001449585,0.001290835440158844,-0.006973985582590103,-0.0023985467851161957,-0.002547420561313629,0.0005756355822086334,0.0,0.010225918494414097
z,0.31731894612312317,0.3753333985805512,2,3970,3983,-0.0021823808,0.011213301,5.2377138e-05,-15.0,5,29,-0.013484455645084381,8.681789040565491e-05,0.0017363657243549824,1.479126513004303e-05,0.008465169928967953,-0.00226758630014956,0.008824980817735195,-1.6407575458288193e-05,0.004011174198240042,0.0036438596434891224,0.0,0.019206824382169807
z,0.31731894612312317,0.3753333985805512,2,3973,3894,0.013407139,0.011273438,0.00032177134,15.0,6,30,0.006578481290489435,-0.0016002212651073933,-0.0020992965437471867,-0.0016968966228887439,-0.00022915424779057503,-0.005774759687483311,-0.010864137671887875,-0.0053987218998372555,-0.01125525776296854,-0.0011940104886889458,0.0,0.019021202992842563
z,0.31731894612312317,0.3753333985805512,2,8509,8028,0.0388335,0.00777041,0.000932004,45.0,7,31,-0.002708442509174347,-0.0003226660192012787,-0.0010925792157649994,-0.001088060438632965,0.0004459656774997711,-0.0011894777417182922,-0.0018104873597621918,0.0011827126145362854,-0.006427211686968803,0.0007246024906635284,0.0,0.007611957315754393
z,0.31731894612312317,0.3753333985805512,2,10847,10014,0.05331238,0.006913761,0.0012794972,75.0,8,32,-0.0021892115473747253,-0.0011298097670078278,-0.0031076036393642426,-0.000256367027759552,-0.0003527626395225525,0.00240417942404747,0.001269795000553131,-0.0010088235139846802,0.004327934235334396,-0.003471076488494873,0.0,0.007423345127643801
z,0.31731894612312317,0.3753333985805512,2,14024,13302,0.035275996,0.00604563,0.0008466239,105.0,9,33,0.0011970847845077515,0.0014806874096393585,-0.0008510835468769073,-0.0001621842384338379,0.00033760443329811096,0.0022575780749320984,-3.996118903160095e-05,-0.000897429883480072,0.000989660620689392,0.0004091784358024597,0.0,0.0033971402773484375
z,0.31731894612312317,0.3753333985805512,2,10823,10435,0.024368426,0.0068566157,0.00058484223,135.0,10,34,0.005137672647833824,0.001452246680855751,-0.0011211670935153961,-0.0002780687063932419,0.0011039748787879944,-0.0005388054996728897,0.00040886830538511276,-0.001386440359055996,-0.002334064804017544,-0.0007454818114638329,0.0,0.00628021514088735
z,0.31731894612312317,0.3753333985805512,2,18286,17939,0.012789078,0.0052536395,0.00030693787,165.0,11,35,0.0003135325387120247,-0.0004496518522500992,1.1764466762542725e-05,-0.0003601834177970886,-0.00012967176735401154,0.00029347464442253113,-0.003644375130534172,0.0006060991436243057,-6.527826189994812e-05,0.0007694941014051437,0.0,0.00384428286679025
z,0.3753333985805512,0.444266676902771,3,18731,19076,-0.012183303,0.0051425872,0.0002923993,-165.0,0,36,0.00021544378250837326,0.00036536622792482376,-1.5251338481903076e-05,0.00042876414954662323,-0.0001386776566505432,-0.0015413183718919754,0.0015374086797237396,-0.00042865052819252014,0.0008846912533044815,-0.00032364577054977417,-0.0009775105863809586,0.0026737973909670026
z,0.3753333985805512,0.444266676902771,3,10660,10882,-0.013758944,0.006812647,0.00033021468,-135.0,1,37,-0.00010752584785223007,-0.0017790310084819794,0.0006086397916078568,0.00045705586671829224,-0.001260358840227127,9.610317647457123e-06,-0.0021130982786417007,0.001417352817952633,-0.0019617117941379547,8.383765816688538e-06,0.002499484457075596,0.004681274581818424
z,0.3753333985805512,0.444266676902771,3,12644,13354,-0.036461674,0.006197851,0.0008750802,-105.0,2,38,0.002215355634689331,-0.0013147909194231033,-0.00038130022585392,0.0005791299045085907,-0.0010227859020233154,-0.0005604904145002365,0.0014861579984426498,-0.0003346893936395645,0.0022736433893442154,0.0006414130330085754,-7.364153861999512e-05,0.0040477732357663025
z,0.3753333985805512,0.444266676902771,3,10902,11634,-0.04336631,0.006655073,0.0010407914,-75.0,3,39,0.009319785982370377,0.0010537393391132355,0.000282973051071167,0.0003907531499862671,-0.002315651625394821,0.0004354119300842285,-0.002583395689725876,-0.003304366022348404,0.0007670633494853973,-0.002380974590778351,0.0014676675200462341,0.010943381897553043
z,0.3753333985805512,0.444266676902771,3,7282,7717,-0.038720872,0.008159114,0.00092930096,-45.0,4,40,0.0032387524843215942,0.0005377829074859619,0.0010616332292556763,-0.00045565515756607056,-0.00035625696182250977,0.0001787915825843811,-0.0017646737396717072,-0.0027983076870441437,-0.005352240055799484,7.287785410881042e-05,-0.009926259517669678,0.012263739740663077
z,0.3753333985805512,0.444266676902771,3,3198,3265,-0.013840724,0.012437736,0.00033217738,-15.0,5,41,0.006641477346420288,0.0017179865390062332,-0.0016803964972496033,0.0009629353880882263,-0.004577772691845894,-0.0016007013618946075,-0.0030159559100866318,0.00342412106692791,-0.004848845303058624,-0.003052961081266403,-0.003470255061984062,0.011833218546681038
z,0.3753333985805512,0.444266676902771,3,3187,3188,-0.00020942956,0.012524486,5.0263097e-06,15.0,6,42,-0.007025985978543758,0.004369615577161312,-0.0020714919082820415,-0.0008271248079836369,0.004270770587027073,-0.0012249182909727097,0.0020489394664764404,0.005158337764441967,-0.0038510309532284737,-0.0005189999938011169,-0.0036473190411925316,0.012344329778379513
z,0.3753333985805512,0.444266676902771,3,7873,7490,0.033284415,0.008063457,0.00079882593,45.0,7,43,0.0013251416385173798,0.0002066250890493393,0.0016085300594568253,-0.0007499400526285172,-0.0007295031100511551,0.00058789923787117,-0.0003979019820690155,4.169158637523651e-05,0.0007038544863462448,-0.002599501982331276,-0.010907048359513283,0.011497950400497383
z,0.3753333985805512,0.444266676902771,3,11388,10907,0.028804198,0.0066944673,0.0006913008,75.0,8,44,0.0012212395668029785,-0.00024182721972465515,0.001333240419626236,0.00035871565341949463,0.0015337299555540085,0.002013241872191429,0.0030877497047185898,-5.451962351799011e-05,-0.003313470631837845,0.0001803431659936905,-0.006682798266410828,0.00866430368905783
z,0.3753333985805512,0.444266676902771,3,13407,12768,0.0325936,0.0061776866,0.0007822464,105.0,9,45,0.004866998642683029,0.00043620355427265167,-5.6976452469825745e-05,0.0003656744956970215,0.00025147944688796997,0.00010704249143600464,0.0007087402045726776,-0.00047918781638145447,0.002135826274752617,-0.00026509538292884827,0.0003232322633266449,0.00543673207577245
z,0.3753333985805512,0.444266676902771,3,10906,10791,0.007076464,0.006788742,0.00016983514,135.0,10,46,0.0031258463859558105,8.963700383901596e-05,-0.0005247918888926506,-0.00015195459127426147,0.0006918981671333313,0.00040834303945302963,0.0017526838928461075,-0.000803937204182148,0.006153336726129055,-0.001286415383219719,0.0068764896132051945,0.010062090086925359
z,0.3753333985805512,0.444266676902771,3,19147,18633,0.01816433,0.005143957,0.00043594392,165.0,11,47,0.0043095871806144714,-6.986502557992935e-05,0.0005741436034440994,-0.0003808028995990753,0.00033003464341163635,-0.0014010947197675705,-0.0018120668828487396,-0.0018429318442940712,-0.0024350639432668686,0.0010513467714190483,-0.00158021692186594,0.0061103191346115904
z,0.444266676902771,0.7958319783210754,4,18891,18866,0.00088401715,0.005146371,2.1216412e-05,-165.0,0,48,-0.0013113976456224918,-0.0006562724593095481,-0.0007201161351986229,-0.00030657817842438817,0.0006785944569855928,0.00045925023732706904,0.0021797814406454563,0.002474662847816944,-0.0007392035331577063,0.0006651434232480824,-0.004052751697599888,0.005632357700790852
z,0.444266676902771,0.7958319783210754,4,11273,11649,-0.021900473,0.00660343,0.00052561134,-135.0,1,49,-0.007482240907847881,-3.410503268241882e-05,-9.310431778430939e-05,-0.0006149541586637497,0.00017327815294265747,0.001817198470234871,-0.0016417484730482101,0.0022848881781101227,-0.0010081976652145386,-0.00021399371325969696,0.0034517478197813034,0.008977585180555676
z,0.444266676902771,0.7958319783210754,4,11306,11743,-0.025313228,0.0065846816,0.0006075175,-105.0,2,50,-0.00368674099445343,0.000517798587679863,0.0010735876858234406,-9.062327444553375e-05,-0.0004155430942773819,0.0008429400622844696,-0.00011842325329780579,0.001747703179717064,-0.0020429063588380814,-0.0008880067616701126,0.0069714076817035675,0.008516762271074533
z,0.444266676902771,0.7958319783210754,4,11658,11918,-0.01472385,0.006512052,0.00035337242,-75.0,3,51,-0.0034286193549633026,0.0010457821190357208,0.0009878668934106827,0.0004339851438999176,-0.0004280880093574524,-0.00024230405688285828,-0.007323604077100754,-0.0006157457828521729,0.0021235551685094833,-0.0008034445345401764,-0.012661218643188477,0.015288265839437785
z,0.444266676902771,0.7958319783210754,4,7408,7572,-0.01461673,0.008169542,0.0003508015,-45.0,4,52,0.002495989203453064,0.0005736574530601501,-0.0008683633059263229,0.0003087185323238373,0.0010073687881231308,0.0005831848829984665,0.00333319790661335,0.006351085379719734,-0.00069446861743927,-0.0017497185617685318,-0.0003623496741056442,0.00799280277505951
z,0.444266676902771,0.7958319783210754,4,3496,3700,-0.037849244,0.011779942,0.00090838183,-15.0,5,53,0.002781946212053299,-0.0015152804553508759,8.042901754379272e-06,0.0005713813006877899,0.0006075501441955566,-0.005432594567537308,-0.002426132559776306,-0.0012902989983558655,-0.002126924693584442,-0.004646617919206619,0.011292029172182083,0.01419224513755895
z,0.444266676902771,0.7958319783210754,4,3571,3445,0.023977237,0.011935217,0.0005754537,15.0,6,54,0.003296058624982834,-0.001976689323782921,0.0005567697808146477,-0.0009569721296429634,0.0007702000439167023,0.0023024482652544975,-0.001531415618956089,-0.0031314771622419357,0.005795636214315891,-0.00199816282838583,-0.006459096446633339,0.010646357651780031
z,0.444266676902771,0.7958319783210754,4,7574,7270,0.027342662,0.008204689,0.0006562239,45.0,7,55,0.007430576719343662,-0.0014653317630290985,-0.0014965720474720001,-0.0005331356078386307,0.00021090172231197357,0.00204571895301342,-0.0011588912457227707,-0.0012557823210954666,0.00233440101146698,0.00040187686681747437,-0.012052321806550026,0.01476155434847759
z,0.444266676902771,0.7958319783210754,4,12072,11447,0.03547965,0.00651654,0.0008515116,75.0,8,56,0.0024175718426704407,-0.00039886124432086945,-0.0004553031176328659,-0.00016099028289318085,0.0014158505946397781,-0.002178691327571869,0.00048859603703022,0.004787620157003403,-0.0036381036043167114,-0.000531323254108429,0.005412235856056213,0.00888587213315672
z,0.444266676902771,0.7958319783210754,4,11582,11123,0.026990402,0.0066340845,0.00064776966,105.0,9,57,0.0015995409339666367,-0.0004043653607368469,0.0005140788853168488,-0.0010197535157203674,0.0006419792771339417,0.0006121192127466202,-0.0003597177565097809,0.002462415024638176,-7.574819028377533e-05,0.003543805330991745,0.001997118815779686,0.0052496386918515275
z,0.444266676902771,0.7958319783210754,4,11905,11539,0.020843351,0.006529648,0.0005002404,135.0,10,58,-0.0016208086162805557,0.0009441180154681206,-0.0007625613361597061,-0.0007756482809782028,-5.648471415042877e-05,0.0014438871294260025,-0.002999952994287014,0.00036093592643737793,-0.0012905281037092209,0.0014662183821201324,-0.0023751184344291687,0.005037454657801495
z,0.444266676902771,0.7958319783210754,4,19137,18862,0.009662259,0.00512972,0.00023189423,165.0,11,59,-0.003403537906706333,0.00048231007531285286,0.0005621183663606644,0.0003093448467552662,-0.0010318090207874775,0.002261166926473379,-0.008245190605521202,-0.002698849653825164,-0.004022393375635147,0.0009420206770300865,0.003799805184826255,0.01118831527756392
pt,0.00048771032015793025,0.23142116963863374,0,14534,14817,-0.012873057,0.0058365013,0.00030895337,-165.0,0,0,-0.002134055830538273,0.0010696910321712494,6.219465285539627e-05,0.0006251093000173569,0.0007216427475214005,0.0009801844134926796,-0.0011336477473378181,-0.0005563991144299507,0.003904249519109726,-0.00033484678715467453,-0.0008336696773767471,0.005021914151235018
pt,0.00048771032015793025,0.23142116963863374,0,10129,10318,-0.012341001,0.0069928165,0.00029618404,-135.0,1,1,0.00671393983066082,-0.002272767946124077,-0.0007832013070583344,-0.0009575802832841873,0.00039750710129737854,-7.343478500843048e-05,-0.00047634169459342957,0.0038026850670576096,0.0036847852170467377,-0.0027289073914289474,0.0016961414366960526,0.009514463704564574
pt,0.00048771032015793025,0.23142116963863374,0,8331,8651,-0.025158186,0.0076712845,0.00060379645,-105.0,2,2,-0.0029393527656793594,-0.003023223951458931,4.129670560359955e-05,0.0001773349940776825,0.002778254449367523,0.0021466296166181564,0.0016046371310949326,-0.0007724035531282425,0.0020487643778324127,-0.000767003744840622,0.004928207024931908,0.007898352336317319
pt,0.00048771032015793025,0.23142116963863374,0,8910,9345,-0.031814534,0.0073975716,0.00076354883,-75.0,3,3,0.008107699453830719,-0.0018308945000171661,0.00036558881402015686,0.00018268823623657227,-0.0023330263793468475,-0.0014319047331809998,-0.00021853670477867126,0.004234433174133301,-0.00020999833941459656,-0.004480868577957153,5.60954213142395e-05,0.010716854498283513
pt,0.00048771032015793025,0.23142116963863374,0,5791,5929,-0.015720619,0.00923597,0.00037729487,-45.0,4,4,-0.010384541004896164,0.0010966658592224121,0.0002229306846857071,-0.0011447258293628693,-0.0011061057448387146,0.0011642016470432281,0.002711104229092598,0.0007125455886125565,0.0020028874278068542,-0.0014311205595731735,-0.0011104904115200043,0.011319494644767267
pt,0.00048771032015793025,0.23142116963863374,0,3859,3831,0.004861271,0.011403331,0.000116670504,-15.0,5,5,0.007376701571047306,0.0004159156233072281,0.0009525306522846222,0.0014012064784765244,0.0003262646496295929,-0.003711511380970478,0.006772814318537712,0.003920597955584526,-0.00214584544301033,-0.007512953132390976,-0.010278982110321522,0.017299996076512992
pt,0.00048771032015793025,0.23142116963863374,0,3562,3542,0.0037587653,0.011864391,9.021037e-05,15.0,6,6,0.00018138252198696136,-0.004174462519586086,0.00038457103073596954,5.6607648730278015e-05,-0.000552760437130928,0.004238815046846867,-0.0069497269578278065,0.002864047884941101,0.007315921597182751,-0.003192538395524025,0.0011269459500908852,0.012544709076959917
pt,0.00048771032015793025,0.23142116963863374,0,5919,5733,0.021312315,0.009261922,0.0005114956,45.0,7,7,-0.005608649924397469,0.0021035969257354736,-0.0009779520332813263,0.0008283481001853943,-0.002441979944705963,-0.0008880086243152618,-0.0026559364050626755,0.006181210279464722,0.000923890620470047,0.005161629989743233,-0.0004417598247528076,0.01082723226873628
pt,0.00048771032015793025,0.23142116963863374,0,9260,8941,0.023399878,0.00741026,0.00056159706,75.0,8,8,0.007896143943071365,-0.0005316315218806267,0.0006834939122200012,-0.0007735993713140488,-0.00010675471276044846,0.0004384666681289673,0.0006753001362085342,0.0037161242216825485,-0.0032223667949438095,-0.002217506989836693,0.0004703979939222336,0.009679300570630699
pt,0.00048771032015793025,0.23142116963863374,0,8508,8184,0.025915215,0.007737487,0.00062196516,105.0,9,9,0.002726363018155098,-0.0009620636701583862,-0.002745341509580612,0.00021931901574134827,0.0005247760564088821,0.0025750715285539627,0.0019664037972688675,0.00021728500723838806,0.0015337876975536346,0.004150800406932831,0.0015497729182243347,0.006981934360859462
pt,0.00048771032015793025,0.23142116963863374,0,10092,9924,0.011205989,0.0070677972,0.00026894372,135.0,10,10,0.010097423568367958,0.0015296204946935177,-9.696849156171083e-05,-8.531194180250168e-05,0.0014302150812000036,-0.0015788547461852431,-0.004969524685293436,-0.004441489465534687,-0.0029294616542756557,-0.003471187548711896,-0.0017844988033175468,0.013307554580465742
pt,0.00048771032015793025,0.23142116963863374,0,14797,14618,0.008124607,0.005830439,0.00019499056,165.0,11,11,-0.003158077597618103,0.0004258090630173683,0.0011639362201094627,-0.0010361075401306152,-0.0018461039289832115,0.0025603799149394035,-0.0027891150675714016,-0.00017559435218572617,-0.005317742470651865,0.0016717566177248955,-0.002902660518884659,0.008357946419605855
pt,0.23142116963863374,0.3282289385795593,1,15240,15326,-0.0037564535,0.0057197576,9.0154885e-05,-165.0,0,12,-0.008940656669437885,0.0012302540708333254,0.0006298121297731996,0.0001482398947700858,-0.00015539652667939663,0.001701456494629383,0.002686099149286747,0.0025647925212979317,-0.003733571618795395,-0.0005082972929812968,-0.00167505641002208,0.010750982926829758
pt,0.23142116963863374,0.3282289385795593,1,8566,8965,-0.030386759,0.0075491155,0.0007292822,-135.0,1,13,-0.0034709926694631577,-0.002416800707578659,0.00047745369374752045,-0.0007907506078481674,-0.0023592226207256317,-0.00287700816988945,-0.0008777882903814316,0.003964556381106377,-0.0027079451829195023,-0.0024068523198366165,0.005799463018774986,0.009789431433944456
pt,0.23142116963863374,0.3282289385795593,1,9470,10251,-0.05287377,0.00711095,0.0012689705,-105.0,2,14,0.005199681967496872,-0.0026310980319976807,-0.0005748346447944641,0.000338580459356308,-0.0025826171040534973,-0.003935538232326508,0.0014443360269069672,-0.0048478469252586365,0.0015499964356422424,0.002210717648267746,0.001618213951587677,0.00959473384367704
pt,0.23142116963863374,0.3282289385795593,1,10166,10858,-0.043944947,0.0068900534,0.0010546787,-75.0,3,15,0.0023179203271865845,0.0019972138106822968,0.0005558095872402191,0.0012795254588127136,1.4465302228927612e-05,0.000836636871099472,0.0017271079123020172,0.0009680986404418945,0.003022190183401108,0.001615907996892929,2.150610089302063e-05,0.005260538873028163
pt,0.23142116963863374,0.3282289385795593,1,5980,6188,-0.022822453,0.00906311,0.00054773886,-45.0,4,16,-0.0024326611310243607,-0.000172467902302742,-0.0012019071727991104,6.90314918756485e-05,0.0006747450679540634,-0.002375509589910507,0.006434816867113113,0.0016428101807832718,-0.0006839912384748459,0.0006349757313728333,0.0025380942970514297,0.00805691706119279
pt,0.23142116963863374,0.3282289385795593,1,1285,1368,-0.041769475,0.019397788,0.0010024674,-15.0,5,17,0.005739670246839523,-0.0009889444336295128,0.001836095005273819,-0.002055356279015541,-0.006825522519648075,0.005133902654051781,-0.003894597291946411,-0.007293799892067909,0.011133115738630295,0.0039710961282253265,-0.0038525396957993507,0.01836811399174843
pt,0.23142116963863374,0.3282289385795593,1,1339,1298,0.020758307,0.019469345,0.00049819937,15.0,6,18,0.02009071409702301,0.0016574123874306679,-0.0005517173558473587,-0.0019439253956079483,0.0016920492053031921,0.01205965131521225,-0.00032698921859264374,-0.00204632431268692,-0.024564772844314575,-0.008518827147781849,-0.0020994190126657486,0.035262808641563136
pt,0.23142116963863374,0.3282289385795593,1,6335,6037,0.032158405,0.008985772,0.00077180174,45.0,7,19,0.014003098011016846,-0.00047391094267368317,-0.0021714046597480774,0.0008932091295719147,0.0012751109898090363,0.00046872347593307495,0.004532031714916229,0.007008567452430725,0.0023158956319093704,0.0009026899933815002,-0.001322692260146141,0.01677071381259173
pt,0.23142116963863374,0.3282289385795593,1,10748,10089,0.042224877,0.006921415,0.001013397,75.0,8,20,-0.005328036844730377,0.0008757114410400391,-0.0007105879485607147,0.0016947723925113678,0.0012444034218788147,0.0003828369081020355,0.0013585202395915985,0.003147277981042862,0.004236232489347458,-0.0033023469150066376,-0.004814013838768005,0.00989969523967602
pt,0.23142116963863374,0.3282289385795593,1,10043,9620,0.02872161,0.007128463,0.00068931864,105.0,9,21,0.00713479146361351,-0.0004596356302499771,-0.0007038582116365433,-0.00042455270886421204,0.00414680503308773,-0.0003841537982225418,-0.0015681162476539612,-0.0002980045974254608,-0.0009999852627515793,-0.0001299772411584854,-0.004135962575674057,0.009476633790129758
pt,0.23142116963863374,0.3282289385795593,1,8946,8785,0.012123019,0.007509335,0.00029095248,135.0,10,22,-0.009699353948235512,-0.0001347712241113186,-0.0009863791055977345,-0.00013658218085765839,0.0013822736218571663,-0.0008612894453108311,-0.002305773552507162,0.0011625387705862522,-0.0003067995421588421,0.0029730144888162613,-0.00224387738853693,0.01088006174226503
pt,0.23142116963863374,0.3282289385795593,1,15529,15186,0.014909456,0.0057052737,0.00035782694,165.0,11,23,-0.004961194470524788,8.064135909080505e-05,-0.0005694255232810974,-0.0001491345465183258,-0.002380482852458954,-0.0004234984517097473,-0.0019921306520700455,-0.0005470756441354752,-0.0006117522716522217,0.0011469833552837372,-1.7274171113967896e-05,0.006063866426927883
pt,0.3282289385795593,0.418657124042511,2,14512,14681,-0.0077290507,0.0058525843,0.00018549722,-165.0,0,24,-0.002798449946567416,-0.0018128335941582918,-0.0004763989709317684,-0.0006432412192225456,0.0014454585034400225,0.0005237078294157982,0.0013467404060065746,-0.00045721372589468956,0.001453204546123743,0.0015473226085305214,-3.5725533962249756e-05,0.004544454235522769
pt,0.3282289385795593,0.418657124042511,2,8107,8212,-0.00859041,0.007827755,0.00020616985,-135.0,1,25,0.002751508727669716,0.0018602684140205383,0.001314280554652214,-0.0004565119743347168,-0.0014371126890182495,0.001358145847916603,0.0007998142391443253,-0.00030262768268585205,-0.001745082437992096,0.0016545876860618591,-0.005808108486235142,0.0075581328435296675
pt,0.3282289385795593,0.418657124042511,2,10462,11062,-0.037217434,0.0068114176,0.00089321844,-105.0,2,26,-0.002994425594806671,-7.037818431854248e-05,0.0011272132396697998,-0.00017735734581947327,-0.0017651654779911041,-0.0003379620611667633,-0.0027770064771175385,0.002905162051320076,-0.006744414567947388,-0.0033844225108623505,0.0027363039553165436,0.00969969922304711
pt,0.3282289385795593,0.418657124042511,2,8732,9278,-0.040475953,0.007445384,0.0009714229,-75.0,3,27,-0.006862245500087738,-0.0010669156908988953,0.000790618360042572,7.772073149681091e-05,0.00012578442692756653,-0.0016062185168266296,-0.014624632894992828,-0.004197027534246445,-0.0028641335666179657,-0.0006652995944023132,-0.005860507488250732,0.01805386274563611
pt,0.3282289385795593,0.418657124042511,2,6193,6540,-0.03638454,0.008856191,0.000873229,-45.0,4,28,0.001500394195318222,-0.001399010419845581,-0.0008055455982685089,0.00011109933257102966,0.0003548376262187958,0.001564525067806244,-0.0037698745727539062,0.0023698993027210236,-0.0014815405011177063,-0.001396872103214264,-0.005862738937139511,0.008111079266726436
pt,0.3282289385795593,0.418657124042511,2,2721,2726,-0.0012255494,0.013549428,2.9413186e-05,-15.0,5,29,-0.00944132637232542,-0.0008340647909790277,0.0006094004493206739,-0.0020912494510412216,0.006526174955070019,-0.0035242862068116665,-0.007031829562038183,-0.0021353159099817276,-0.005244459956884384,0.009538304060697556,-0.0016156828496605158,0.01801917840578428
pt,0.3282289385795593,0.418657124042511,2,2830,2840,-0.0023546973,0.013280281,5.6512738e-05,15.0,6,30,-0.008036619052290916,-0.0005018189549446106,-0.00013158749788999557,-0.0017982348799705505,0.004436954855918884,0.0012135105207562447,-0.0007221587002277374,0.0025357315316796303,-0.008757286705076694,-0.00569662731140852,-0.0035277116112411022,0.014757609499743909
pt,0.3282289385795593,0.418657124042511,2,6585,6225,0.03752075,0.008829162,0.00090049807,45.0,7,31,0.0014989115297794342,-0.001730501651763916,-6.304308772087097e-05,-0.0016444139182567596,-0.0009593665599822998,0.0002956576645374298,-0.0014241412281990051,-0.006165634840726852,-0.0021331794559955597,-0.0026133768260478973,-0.00884190946817398,0.011771152375794508
pt,0.3282289385795593,0.418657124042511,2,9481,8809,0.049053922,0.0073853317,0.0011772942,75.0,8,32,-0.00031730905175209045,-0.0002937503159046173,0.000706743448972702,6.764009594917297e-05,0.003007311373949051,0.003693006932735443,-0.0004987381398677826,0.0005409270524978638,-0.001973893493413925,-0.001100342720746994,-0.001367967575788498,0.005558142171257702
pt,0.3282289385795593,0.418657124042511,2,11026,10555,0.029138522,0.0068042423,0.00069932453,105.0,9,33,0.011373324319720268,-0.0006048381328582764,0.0005775168538093567,0.0008526630699634552,-0.0001316498965024948,0.0021701864898204803,-0.0017060339450836182,0.00485529750585556,-0.0015248432755470276,0.000668063759803772,0.0006134230643510818,0.012850608784093796
pt,0.3282289385795593,0.418657124042511,2,8376,8101,0.022282952,0.007788487,0.00053479086,135.0,10,34,-0.0018760990351438522,-0.0014874152839183807,-0.0007236413657665253,-0.0005961284041404724,0.0012880805879831314,0.0018683820962905884,0.003862166777253151,-0.0008225515484809875,-0.003105355426669121,-0.0013219714164733887,0.0021523963660001755,0.006586179097881003
