axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
z,0.2359100252389908,0.29876539707183836,1,7214,6993,0.02076864,0.008387936,0.0004984474,75.0,8,20,0.0
z,0.2359100252389908,0.29876539707183836,1,9721,9375,0.024190892,0.007234386,0.0005805814,105.0,9,21,0.0
z,0.2359100252389908,0.29876539707183836,1,7486,7438,0.0042941202,0.008185654,0.00010305889,135.0,10,22,0.0
z,0.2359100252389908,0.29876539707183836,1,12501,12466,0.0018716295,0.0063287225,4.491911e-05,165.0,11,23,0.0
z,0.29876539707183836,0.3530232191085816,2,12678,13005,-0.016998874,0.006238991,0.00040797298,-165.0,0,24,0.0
z,0.29876539707183836,0.3530232191085816,2,7319,7721,-0.03568588,0.008148908,0.00085646106,-135.0,1,25,0.0
z,0.29876539707183836,0.3530232191085816,2,9584,10087,-0.0341397,0.0071257986,0.0008193528,-105.0,2,26,0.0
z,0.29876539707183836,0.3530232191085816,2,7192,7723,-0.047532365,0.008178944,0.0011407768,-75.0,3,27,0.0
z,0.29876539707183836,0.3530232191085816,2,5804,6284,-0.053015754,0.009082629,0.0012723781,-45.0,4,28,0.0
z,0.29876539707183836,0.3530232191085816,2,3029,3012,0.0037571476,0.01286597,9.017154e-05,-15.0,5,29,0.0
z,0.29876539707183836,0.3530232191085816,2,2998,3003,-0.0011124092,0.012908861,2.669782e-05,15.0,6,30,0.0
z,0.29876539707183836,0.3530232191085816,2,6247,5931,0.0346441,0.009056309,0.0008314584,45.0,7,31,0.0
z,0.29876539707183836,0.3530232191085816,2,7674,7116,0.05037142,0.00821229,0.0012089141,75.0,8,32,0.0
z,0.29876539707183836,0.3530232191085816,2,10274,9651,0.041745327,0.007078188,0.0010018878,105.0,9,33,0.0
z,0.29876539707183836,0.3530232191085816,2,7649,7367,0.025073389,0.00815805,0.00060176133,135.0,10,34,0.0
z,0.29876539707183836,0.3530232191085816,2,13070,12788,0.014560368,0.0062180827,0.00034944882,165.0,11,35,0.0
z,0.3530232191085816,0.41640554666519164,3,13446,13455,-0.00044667564,0.0060969936,1.0720215e-05,-165.0,0,36,0.0
z,0.3530232191085816,0.41640554666519164,3,7494,7848,-0.030806296,0.008069616,0.0007393511,-135.0,1,37,0.0
z,0.3530232191085816,0.41640554666519164,3,9352,9738,-0.026996007,0.007235003,0.0006479042,-105.0,2,38,0.0
z,0.3530232191085816,0.41640554666519164,3,7728,8413,-0.056660227,0.007858443,0.0013598455,-75.0,3,39,0.0
z,0.3530232191085816,0.41640554666519164,3,5361,5674,-0.037869554,0.009512665,0.0009088693,-45.0,4,40,0.0
z,0.3530232191085816,0.41640554666519164,3,2474,2532,-0.015468754,0.014131967,0.0003712501,-15.0,5,41,0.0
z,0.3530232191085816,0.41640554666519164,3,2500,2434,0.01785924,0.014234138,0.00042862174,15.0,6,42,0.0
z,0.3530232191085816,0.41640554666519164,3,5902,5514,0.045377016,0.009349652,0.0010890483,45.0,7,43,0.0
z,0.3530232191085816,0.41640554666519164,3,8152,7839,0.026132856,0.007905218,0.00062718854,75.0,8,44,0.0
z,0.3530232191085816,0.41640554666519164,3,9659,9360,0.020989481,0.00724954,0.00050374755,105.0,9,45,0.0
z,0.3530232191085816,0.41640554666519164,3,7679,7738,-0.005109405,0.008053681,0.00012262573,135.0,10,46,0.0
z,0.3530232191085816,0.41640554666519164,3,13595,13308,0.014242931,0.0060961493,0.00034183037,165.0,11,47,0.0
z,0.41640554666519164,0.7433409094810486,4,13643,13536,0.0052561588,0.006065649,0.00012614782,-165.0,0,48,0.0
