,axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
214,q2,1.5113645553588868,1.797568678855896,2,1490,1469,-0.0010513257205468749,0.0280845887198487,0.00022740696,135.0,10,34
215,q2,1.5113645553588868,1.797568678855896,2,2411,2417,-0.017654198088281253,0.021413249074866424,3.9821116e-05,165.0,11,35
216,q2,1.797568678855896,2.2447212219238284,3,2405,2440,-0.0017225150837500013,0.020910919695198843,0.00023147477000000003,-165.0,0,36
217,q2,1.797568678855896,2.2447212219238284,3,1520,1563,-0.0019043339182031253,0.027770987527236314,0.0004469144,-135.0,1,37
218,q2,1.797568678855896,2.2447212219238284,3,1622,1716,-0.0144152152365625,0.022950764223948285,0.0009023414999999999,-105.0,2,38
219,q2,1.797568678855896,2.2447212219238284,3,1388,1586,-0.022001004167382814,0.025420159378618384,0.0021333084,-75.0,3,39
220,q2,1.797568678855896,2.2447212219238284,3,1071,1087,-0.05945692993378906,0.03310904978047237,0.00023757348999999998,-45.0,4,40
221,q2,1.797568678855896,2.2447212219238284,3,500,551,0.019824001684765627,0.051118936651447004,0.00155488,-15.0,5,41
222,q2,1.797568678855896,2.2447212219238284,3,486,477,-0.028792133558203127,0.0458335957973955,0.0002994647,15.0,6,42
223,q2,1.797568678855896,2.2447212219238284,3,1086,1052,0.05618498049945312,0.0350675500491688,0.0005095663,45.0,7,43
224,q2,1.797568678855896,2.2447212219238284,3,1572,1500,-0.03058589683984375,0.029267548347871535,0.00075100135,75.0,8,44
225,q2,1.797568678855896,2.2447212219238284,3,1749,1645,0.0323792942771875,0.02410171108952572,0.0009818630000000001,105.0,9,45
226,q2,1.797568678855896,2.2447212219238284,3,1553,1523,0.0534383741125,0.0235458074579612,0.0003125103,135.0,10,46
227,q2,1.797568678855896,2.2447212219238284,3,2420,2406,-0.005698474205859375,0.021649227607979604,9.295444e-05,165.0,11,47
228,q2,2.2447212219238284,4.7731614112854,4,2391,2469,0.028308906489765626,0.023310821985819883,0.0005142659,-165.0,0,48
229,q2,2.2447212219238284,4.7731614112854,4,1516,1584,0.0014389363991406253,0.025196627602830104,0.0007028726,-135.0,1,49
230,q2,2.2447212219238284,4.7731614112854,4,1571,1632,-0.03723984689929687,0.027101926303295512,0.0006102423,-105.0,2,50
231,q2,2.2447212219238284,4.7731614112854,4,1440,1656,-0.06135233470703125,0.02642682494737788,0.002235539,-75.0,3,51
232,q2,2.2447212219238284,4.7731614112854,4,1033,1075,-0.00017457747316406227,0.0362138819802536,0.0006384224,-45.0,4,52
233,q2,2.2447212219238284,4.7731614112854,4,465,490,-0.08001579575664063,0.049914706809835445,0.00083881477,-15.0,5,53
234,q2,2.2447212219238284,4.7731614112854,4,498,458,0.097752871115625,0.04954088646617095,0.0013406997,15.0,6,54
235,q2,2.2447212219238284,4.7731614112854,4,1052,1018,0.04922201456234375,0.0321807923527646,0.0005263056,45.0,7,55
236,q2,2.2447212219238284,4.7731614112854,4,1531,1429,0.03255133182332032,0.02718681880123924,0.001104175,75.0,8,56
237,q2,2.2447212219238284,4.7731614112854,4,1688,1666,0.04922739603125,0.024585964070729136,0.00021017886000000003,105.0,9,57
238,q2,2.2447212219238284,4.7731614112854,4,1586,1588,0.02327134778078125,0.023370974316079273,2.0190751e-05,135.0,10,58
239,q2,2.2447212219238284,4.7731614112854,4,2507,2416,0.021140248674921876,0.0219347998531037,0.0005922989,165.0,11,59
