,axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
214,q2,1.5113645553588868,1.797568678855896,2,1561,1410,0.030778599398437502,0.02856407325696086,0.0016285599,135.0,10,34
215,q2,1.5113645553588868,1.797568678855896,2,2437,2489,0.026157855929296876,0.022974843411475505,0.00033825042,165.0,11,35
216,q2,1.797568678855896,2.2447212219238284,3,2387,2342,-0.0006425630134765625,0.022177823744601578,0.00030491067,-165.0,0,36
217,q2,1.797568678855896,2.2447212219238284,3,1492,1578,-0.04023570685664062,0.027115904448788645,0.0008976137599999999,-135.0,1,37
218,q2,1.797568678855896,2.2447212219238284,3,1596,1708,-0.0696662116234375,0.025064378001423564,0.001086194,-105.0,2,38
219,q2,1.797568678855896,2.2447212219238284,3,1452,1552,-0.10335275639570313,0.030655882545124795,0.0010666685,-75.0,3,39
220,q2,1.797568678855896,2.2447212219238284,3,1052,1057,-0.08100640030742189,0.03315118091075195,7.596662e-05,-45.0,4,40
221,q2,1.797568678855896,2.2447212219238284,3,505,525,-0.018316272949609375,0.04545003558727089,0.0006221887999999999,-15.0,5,41
222,q2,1.797568678855896,2.2447212219238284,3,512,513,0.05130126693671875,0.0501346635275372,3.1261196e-05,15.0,6,42
223,q2,1.797568678855896,2.2447212219238284,3,1071,1020,0.011661580205937501,0.03328366321111192,0.0007815297999999999,45.0,7,43
224,q2,1.797568678855896,2.2447212219238284,3,1557,1407,0.04017446505414062,0.02823538380872926,0.0016215951999999998,75.0,8,44
225,q2,1.797568678855896,2.2447212219238284,3,1673,1688,0.0027296079503125,0.02661110347712446,0.00014300531,105.0,9,45
226,q2,1.797568678855896,2.2447212219238284,3,1553,1491,-0.006241414214687501,0.027271280614422792,0.0006526442,135.0,10,46
227,q2,1.797568678855896,2.2447212219238284,3,2365,2378,0.05741417732476562,0.02264614469580241,8.782530500000001e-05,165.0,11,47
228,q2,2.2447212219238284,4.7731614112854,4,2452,2398,0.01793848289015625,0.02162776421927281,0.00035676436,-165.0,0,48
229,q2,2.2447212219238284,4.7731614112854,4,1581,1627,0.006399092726171875,0.027960134048851566,0.00045946550000000005,-135.0,1,49
230,q2,2.2447212219238284,4.7731614112854,4,1684,1702,-0.03648916731035157,0.026226529182816233,0.00017033933999999998,-105.0,2,50
231,q2,2.2447212219238284,4.7731614112854,4,1492,1574,-0.08548461317265625,0.030771048026671795,0.0008569809,-75.0,3,51
232,q2,2.2447212219238284,4.7731614112854,4,1000,1053,-0.021624056315625,0.03912627311611166,0.0008272111,-45.0,4,52
233,q2,2.2447212219238284,4.7731614112854,4,481,510,0.05231411201132813,0.05260607572394802,0.00093767804,-15.0,5,53
234,q2,2.2447212219238284,4.7731614112854,4,475,484,-0.033655477440625,0.04853878828823954,0.00030071376,15.0,6,54
235,q2,2.2447212219238284,4.7731614112854,4,1044,946,-0.022297932240273436,0.031586813704428264,0.0015779835,45.0,7,55
236,q2,2.2447212219238284,4.7731614112854,4,1506,1542,0.035054795128124996,0.027503951749059,0.00037845736000000004,75.0,8,56
237,q2,2.2447212219238284,4.7731614112854,4,1693,1593,0.05482888655703125,0.02397338279332153,0.00097512855,105.0,9,57
238,q2,2.2447212219238284,4.7731614112854,4,1629,1548,-0.029365433169335937,0.027420616357258162,0.0008169533,135.0,10,58
239,q2,2.2447212219238284,4.7731614112854,4,2371,2432,-0.012360893905742187,0.024170347049828463,0.00040695525,165.0,11,59
