axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
z,0.2507466971874237,0.31731894612312317,1,11141,10712,0.02620984,0.0067623127,0.00062903616,105.0,9,21,0.0014187396
z,0.2507466971874237,0.31731894612312317,1,8610,8395,0.016880294,0.0076674297,0.00040512707,135.0,10,22,-0.0029074317
z,0.2507466971874237,0.31731894612312317,1,14231,14199,0.0015027657,0.0059307697,3.6066376e-05,165.0,11,23,0.0032745781
z,0.31731894612312317,0.3753333985805512,2,14622,14775,-0.0069487486,0.005832275,0.00016676997,-165.0,0,24,-0.003560434
z,0.31731894612312317,0.3753333985805512,2,8266,8777,-0.040030684,0.0076538287,0.0009607364,-135.0,1,25,0.0025893226
z,0.31731894612312317,0.3753333985805512,2,10853,11312,-0.027647963,0.0067142895,0.0006635511,-105.0,2,26,-0.0085159745
z,0.31731894612312317,0.3753333985805512,2,8157,8855,-0.054779522,0.0076554324,0.0013147085,-75.0,3,27,0.0118352175
z,0.31731894612312317,0.3753333985805512,2,6241,6745,-0.051817127,0.008763518,0.0012436111,-45.0,4,28,0.01387031
z,0.31731894612312317,0.3753333985805512,2,3227,3205,0.0045666196,0.012468737,0.00010959887,-15.0,5,29,-0.0067490004
z,0.31731894612312317,0.3753333985805512,2,3218,3196,0.004579435,0.012486219,0.00010990645,15.0,6,30,0.008827704
z,0.31731894612312317,0.3753333985805512,2,6895,6529,0.036401335,0.008625238,0.00087363203,45.0,7,31,0.0024321638
z,0.31731894612312317,0.3753333985805512,2,8696,8123,0.045485467,0.0077028275,0.0010916512,75.0,8,32,0.007826913
z,0.31731894612312317,0.3753333985805512,2,11496,10860,0.037982292,0.006683277,0.00091157504,105.0,9,33,-0.0027062967
z,0.31731894612312317,0.3753333985805512,2,8662,8493,0.013152677,0.007634262,0.00031566425,135.0,10,34,0.011215749
z,0.31731894612312317,0.3753333985805512,2,14938,14575,0.016421447,0.0058201575,0.00039411473,165.0,11,35,-0.0036323685
z,0.3753333985805512,0.444266676902771,3,18787,19118,-0.011658687,0.005135967,0.0002798085,-165.0,0,36,-0.00052461587
z,0.3753333985805512,0.444266676902771,3,10512,10714,-0.0127057815,0.0068632667,0.00030493876,-135.0,1,37,-0.0010531629
z,0.3753333985805512,0.444266676902771,3,13015,13514,-0.025112957,0.0061376565,0.000602711,-105.0,2,38,-0.011348717
z,0.3753333985805512,0.444266676902771,3,10475,11097,-0.038496222,0.0068035056,0.00092390936,-75.0,3,39,-0.004870087
z,0.3753333985805512,0.444266676902771,3,7051,7555,-0.046069913,0.0082655735,0.0011056779,-45.0,4,40,0.0073490404
z,0.3753333985805512,0.444266676902771,3,3171,3279,-0.022355387,0.012448344,0.0005365293,-15.0,5,41,0.008514663
z,0.3753333985805512,0.444266676902771,3,3189,3169,0.004199791,0.012541108,0.000100794976,15.0,6,42,-0.0044092205
z,0.3753333985805512,0.444266676902771,3,7758,7409,0.030721605,0.008116057,0.00073731854,45.0,7,43,0.0025628097
z,0.3753333985805512,0.444266676902771,3,10866,10488,0.023633646,0.0068413066,0.0005672075,75.0,8,44,0.005170552
z,0.3753333985805512,0.444266676902771,3,13672,13079,0.029595988,0.0061113858,0.0007103037,105.0,9,45,0.0029976126
z,0.3753333985805512,0.444266676902771,3,10741,10588,0.009577212,0.006846913,0.00022985309,135.0,10,46,-0.0025007478
z,0.3753333985805512,0.444266676902771,3,19248,18824,0.014868883,0.005124472,0.0003568532,165.0,11,47,0.0032954458
z,0.444266676902771,0.7958319783210754,4,24803,24810,-0.0001883739,0.0044895443,4.5209736e-06,-165.0,0,48,0.001072391
z,0.444266676902771,0.7958319783210754,4,14282,14746,-0.02134121,0.0058680326,0.00051218906,-135.0,1,49,-0.00055926293
z,0.444266676902771,0.7958319783210754,4,14572,15072,-0.02251912,0.0058065937,0.0005404589,-105.0,2,50,-0.0027941093
