axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
z,0.31731894612312317,0.3753333985805512,2,8084,8578,-0.039583847,0.0077409795,0.00095001236,-135.0,1,25,0.0021424852
z,0.31731894612312317,0.3753333985805512,2,10667,11141,-0.029018883,0.0067687607,0.0006964532,-105.0,2,26,-0.0071450546
z,0.31731894612312317,0.3753333985805512,2,8003,8706,-0.05617241,0.007723933,0.0013481379,-75.0,3,27,0.0132281035
z,0.31731894612312317,0.3753333985805512,2,6150,6641,-0.051250156,0.008830324,0.0012300038,-45.0,4,28,0.0133033395
z,0.31731894612312317,0.3753333985805512,2,3167,3145,0.0046534375,0.012586698,0.0001116825,-15.0,5,29,-0.0068358183
z,0.31731894612312317,0.3753333985805512,2,3145,3130,0.0031915063,0.012623823,7.659615e-05,15.0,6,30,0.010215633
z,0.31731894612312317,0.3753333985805512,2,6767,6410,0.03617178,0.008705774,0.0008681227,45.0,7,31,0.00266172
z,0.31731894612312317,0.3753333985805512,2,8540,7988,0.044589948,0.0077706557,0.0010701588,75.0,8,32,0.008722432
z,0.31731894612312317,0.3753333985805512,2,11306,10655,0.03957738,0.0067426953,0.0009498571,105.0,9,33,-0.004301384
z,0.31731894612312317,0.3753333985805512,2,8458,8275,0.014601432,0.007729774,0.00035043436,135.0,10,34,0.009766994
z,0.31731894612312317,0.3753333985805512,2,14721,14375,0.015876727,0.0058617676,0.00038104146,165.0,11,35,-0.0030876491
z,0.3753333985805512,0.444266676902771,3,18524,18840,-0.011291507,0.0051730378,0.00027099616,-165.0,0,36,-0.0008917963
z,0.3753333985805512,0.444266676902771,3,10259,10483,-0.0144183505,0.0069427183,0.0003460404,-135.0,1,37,0.0006594062
z,0.3753333985805512,0.444266676902771,3,12777,13295,-0.02652611,0.0061909882,0.0006366267,-105.0,2,38,-0.009935563
z,0.3753333985805512,0.444266676902771,3,10330,10927,-0.037496485,0.0068539903,0.00089991564,-75.0,3,39,-0.0058698244
z,0.3753333985805512,0.444266676902771,3,6940,7433,-0.045794956,0.008332405,0.0010990789,-45.0,4,40,0.007074084
z,0.3753333985805512,0.444266676902771,3,3121,3219,-0.0206374,0.012556334,0.0004952976,-15.0,5,41,0.0067966767
z,0.3753333985805512,0.444266676902771,3,3136,3096,0.008569406,0.0126669,0.00020566575,15.0,6,42,-0.008778836
z,0.3753333985805512,0.444266676902771,3,7622,7276,0.031007469,0.008188929,0.00074417924,45.0,7,43,0.0022769459
z,0.3753333985805512,0.444266676902771,3,10690,10320,0.023512231,0.006897106,0.0005642935,75.0,8,44,0.0052919667
