axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index,shift
x,5,0.22168179452419284,0.20253169536590576,2040,1921,-15.0,5,0.01587625,0.0009626569,-0.040110704,65,0.0067171156
x,5,0.22168179452419284,0.20253169536590576,2130,2058,15.0,6,0.015448354,0.0005508777,-0.022953238,66,0.003440952
x,5,0.22168179452419284,0.20253169536590576,4961,4920,45.0,7,0.010059882,0.00013295737,-0.0055398904,67,0.0009961124
x,5,0.22168179452419284,0.20253169536590576,8172,8624,75.0,8,0.007711104,0.00086230715,0.035929464,68,-0.0028958842
x,5,0.22168179452419284,0.20253169536590576,11909,12166,105.0,9,0.0064442554,0.00034205522,0.014252301,69,-0.00020750333
x,5,0.22168179452419284,0.20253169536590576,9388,9661,135.0,10,0.0072440994,0.00045921904,0.019134127,70,0.0010570083
x,5,0.22168179452419284,0.20253169536590576,18866,19331,165.0,11,0.00511597,0.00039007948,0.016253311,71,-0.0008547073
x,6,0.2438236117362976,0.22168179452419284,19525,19172,-165.0,0,0.0050831055,0.00029229865,-0.01217911,72,-0.00013197307
x,6,0.2438236117362976,0.22168179452419284,10198,9920,-135.0,1,0.0070491,0.00044278143,-0.018449226,73,-0.00055344217
x,6,0.2438236117362976,0.22168179452419284,11552,11406,-105.0,2,0.0065995953,0.00020377374,-0.008490573,74,0.0008330392
x,6,0.2438236117362976,0.22168179452419284,8791,8360,-75.0,3,0.0076315138,0.000805225,-0.03355104,75,0.000502944
x,6,0.2438236117362976,0.22168179452419284,4824,4682,-45.0,4,0.010254505,0.0004786521,-0.019943837,76,0.002997106
x,6,0.2438236117362976,0.22168179452419284,2047,2045,-15.0,5,0.015632631,1.5661155e-05,-0.0006525481,77,0.0033754173
x,6,0.2438236117362976,0.22168179452419284,2016,2025,15.0,6,0.015730903,7.1364644e-05,0.0029735267,78,-0.0011437687
x,6,0.2438236117362976,0.22168179452419284,4726,4815,45.0,7,0.010236922,0.00029889971,0.012454155,79,-0.0063458774
x,6,0.2438236117362976,0.22168179452419284,8204,8759,75.0,8,0.007670681,0.0010483825,0.043682605,80,-0.0022361837
x,6,0.2438236117362976,0.22168179452419284,11525,12009,105.0,9,0.006516109,0.00065899035,0.02745793,81,-0.00017928891
x,6,0.2438236117362976,0.22168179452419284,10004,9985,135.0,10,0.0070730075,3.0457339e-05,-0.0012690558,82,-0.0017024567
x,6,0.2438236117362976,0.22168179452419284,18956,19065,165.0,11,0.005128437,9.186126e-05,0.0038275523,83,-0.00036826567
x,7,0.27185732722282413,0.2438236117362976,19313,19079,-165.0,0,0.0051034666,0.00019530102,-0.008137543,84,0.00022983178
x,7,0.27185732722282413,0.2438236117362976,10551,10101,-135.0,1,0.006955608,0.00069819996,-0.029091664,85,-0.0016379319
x,7,0.27185732722282413,0.2438236117362976,11457,11152,-105.0,2,0.0066494984,0.00043226284,-0.018010952,86,-0.0010465644
x,7,0.27185732722282413,0.2438236117362976,8857,8465,-75.0,3,0.0075945607,0.00072513265,-0.030213859,87,-0.0047985017
x,7,0.27185732722282413,0.2438236117362976,4603,4455,-45.0,4,0.010504623,0.0005235508,-0.021814616,88,0.0008657519
x,7,0.27185732722282413,0.2438236117362976,2091,2055,-15.0,5,0.015529453,0.00027822916,-0.011592881,89,0.004503783
x,7,0.27185732722282413,0.2438236117362976,1919,1998,15.0,6,0.015972236,0.0006462535,0.02692723,90,-0.002301043
x,7,0.27185732722282413,0.2438236117362976,4741,4833,45.0,7,0.010219215,0.00030791003,0.012829584,91,-0.0005571339
x,7,0.27185732722282413,0.2438236117362976,8571,8854,75.0,8,0.007573759,0.00052040693,0.021683622,92,0.0007851999
x,7,0.27185732722282413,0.2438236117362976,11248,11654,105.0,9,0.006606046,0.000568044,0.023668502,93,0.0011939462
x,7,0.27185732722282413,0.2438236117362976,10207,10478,135.0,10,0.0069519365,0.00041980072,0.017491696,94,-0.00030836836
x,7,0.27185732722282413,0.2438236117362976,19028,18902,165.0,11,0.0051345727,0.00010644301,-0.0044351253,95,0.00055368175
x,8,0.3138700634241104,0.27185732722282413,18987,19064,-165.0,0,0.0051264344,6.4841646e-05,0.0027017354,96,-0.0006783686
x,8,0.3138700634241104,0.27185732722282413,11166,10821,-135.0,1,0.0067425114,0.00050278526,-0.020949386,97,-0.001589885
x,8,0.3138700634241104,0.27185732722282413,11249,10904,-105.0,2,0.006717224,0.00049901777,-0.020792406,98,-0.0009608511
x,8,0.3138700634241104,0.27185732722282413,9174,8595,-75.0,3,0.0074947495,0.001044107,-0.043504458,99,-0.00012763962
x,8,0.3138700634241104,0.27185732722282413,4532,4358,-45.0,4,0.010602317,0.0006271579,-0.02613158,100,0.0027816873
x,8,0.3138700634241104,0.27185732722282413,1931,1924,-15.0,5,0.016105955,5.818393e-05,-0.0024243305,101,0.0052298456
x,8,0.3138700634241104,0.27185732722282413,1773,1909,15.0,6,0.016459983,0.0011835443,0.049314346,102,-0.0022081956
x,8,0.3138700634241104,0.27185732722282413,4522,4566,45.0,7,0.010489548,0.00015513643,0.0064640176,103,0.0016554641
x,8,0.3138700634241104,0.27185732722282413,8644,9138,75.0,8,0.0074939495,0.00089017575,0.037090655,104,0.00015836582
x,8,0.3138700634241104,0.27185732722282413,10995,11246,105.0,9,0.0067046103,0.00036161699,0.015067374,105,0.0029612966
x,8,0.3138700634241104,0.27185732722282413,10723,10981,135.0,10,0.006786962,0.0003808986,0.015870774,106,-0.0024945587
x,8,0.3138700634241104,0.27185732722282413,18691,18967,165.0,11,0.0051528867,0.00023484496,0.009785207,107,0.0004478069
x,9,0.5434265732765198,0.3138700634241104,18947,18959,-165.0,0,0.005136248,1.0143848e-05,0.00042266032,108,-0.00028484926
