axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
pt,0.22684934735298157,0.32133130431175233,1,10689,10485,0.012863094,0.006871675,0.00030871425,-165.0,0,12,0.0016809041
pt,0.22684934735298157,0.32133130431175233,1,5842,6086,-0.027311174,0.009152804,0.0006554682,-135.0,1,13,-0.0019000955
pt,0.22684934735298157,0.32133130431175233,1,6631,7212,-0.056035608,0.008485979,0.0013448546,-105.0,2,14,-0.0002290532
pt,0.22684934735298157,0.32133130431175233,1,7030,7547,-0.047352243,0.008273294,0.0011364538,-75.0,3,15,0.0016851239
pt,0.22684934735298157,0.32133130431175233,1,4145,4287,-0.022484122,0.010887418,0.00053961895,-45.0,4,16,-0.002169054
pt,0.22684934735298157,0.32133130431175233,1,894,928,-0.0249143,0.02342022,0.0005979432,-15.0,5,17,-0.00030450895
pt,0.22684934735298157,0.32133130431175233,1,932,886,0.03378175,0.023439866,0.000810762,15.0,6,18,-0.0031838436
pt,0.22684934735298157,0.32133130431175233,1,4446,4163,0.043888617,0.010767255,0.0010533269,45.0,7,19,0.00026424974
pt,0.22684934735298157,0.32133130431175233,1,7560,7004,0.050969724,0.008275511,0.0012232733,75.0,8,20,-0.002565138
pt,0.22684934735298157,0.32133130431175233,1,7032,6668,0.035473086,0.0085382,0.0008513541,105.0,9,21,0.001026988
pt,0.22684934735298157,0.32133130431175233,1,6114,6001,0.012452978,0.009084575,0.00029887146,135.0,10,22,0.0011342634
pt,0.22684934735298157,0.32133130431175233,1,10764,10431,0.020976307,0.006867327,0.00050343137,165.0,11,23,-0.00020674244
pt,0.32133130431175233,0.40949904918670654,2,10046,9962,0.0056052343,0.007069543,0.00013452563,-165.0,0,24,0.0011507287
pt,0.32133130431175233,0.40949904918670654,2,5505,5613,-0.012969262,0.009483095,0.0003112623,-135.0,1,25,-0.0026005749
pt,0.32133130431175233,0.40949904918670654,2,7312,7767,-0.04028627,0.008136938,0.00096687046,-105.0,2,26,0.00034391508
pt,0.32133130431175233,0.40949904918670654,2,6062,6415,-0.037773106,0.0089461235,0.0009065546,-75.0,3,27,-0.0003358759
pt,0.32133130431175233,0.40949904918670654,2,4246,4666,-0.06292052,0.01057185,0.0015100924,-45.0,4,28,0.0026681572
pt,0.32133130431175233,0.40949904918670654,2,1944,1961,-0.0058122734,0.01600229,0.00013949456,-15.0,5,29,0.0033904559
pt,0.32133130431175233,0.40949904918670654,2,1975,1985,-0.0033714985,0.015890952,8.091597e-05,15.0,6,30,-0.0017596064
pt,0.32133130431175233,0.40949904918670654,2,4634,4376,0.038230773,0.010527372,0.00091753853,45.0,7,31,-0.0021872148
pt,0.32133130431175233,0.40949904918670654,2,6514,6097,0.044147354,0.008896139,0.0010595365,75.0,8,32,-0.00042233244
pt,0.32133130431175233,0.40949904918670654,2,7737,7476,0.022905713,0.008105477,0.00054973713,105.0,9,33,-0.0004362315
pt,0.32133130431175233,0.40949904918670654,2,5678,5547,0.01558128,0.009437438,0.00037395072,135.0,10,34,-0.0007801121
pt,0.32133130431175233,0.40949904918670654,2,10209,10055,0.01014644,0.007024494,0.00024351456,165.0,11,35,-0.0016213218
pt,0.40949904918670654,0.5203115940093994,3,9813,9938,-0.008449658,0.0071152463,0.0002027918,-165.0,0,36,-0.00024703518
pt,0.40949904918670654,0.5203115940093994,3,5476,5767,-0.034556437,0.009425392,0.0008293545,-135.0,1,37,0.0018578209
pt,0.40949904918670654,0.5203115940093994,3,7673,8028,-0.03018695,0.007976977,0.0007244868,-105.0,2,38,0.0011833236
pt,0.40949904918670654,0.5203115940093994,3,5247,5509,-0.03252136,0.009637066,0.00078051264,-75.0,3,39,-0.0008344501
pt,0.40949904918670654,0.5203115940093994,3,4614,4848,-0.033018027,0.0102747595,0.00079243263,-45.0,4,40,0.0010966919
pt,0.40949904918670654,0.5203115940093994,3,2523,2597,-0.019296562,0.013972823,0.0004631175,-15.0,5,41,-0.0018705167
pt,0.40949904918670654,0.5203115940093994,3,2539,2589,-0.013017878,0.013963336,0.00031242907,15.0,6,42,0.0014219461
pt,0.40949904918670654,0.5203115940093994,3,4873,4555,0.045032468,0.010288437,0.0010807792,45.0,7,43,0.00030342862
pt,0.40949904918670654,0.5203115940093994,3,5351,5152,0.025296353,0.0097544845,0.0006071125,75.0,8,44,3.5185367e-05
pt,0.40949904918670654,0.5203115940093994,3,8049,7535,0.044035442,0.008002746,0.0010568507,105.0,9,45,0.00017016008
pt,0.40949904918670654,0.5203115940093994,3,5661,5517,0.01719953,0.009457007,0.0004127887,135.0,10,46,0.0006631352
pt,0.40949904918670654,0.5203115940093994,3,10127,9886,0.016077666,0.0070678573,0.00038586397,165.0,11,47,0.00013336539
pt,0.5203115940093994,1.2076431512832642,4,9314,9643,-0.023170985,0.007261036,0.00055610365,-165.0,0,48,-0.0015863683
pt,0.5203115940093994,1.2076431512832642,4,5487,5534,-0.0056937058,0.009525383,0.00013664895,-135.0,1,49,-0.0021584593
pt,0.5203115940093994,1.2076431512832642,4,7725,7847,-0.010460047,0.008013164,0.00025104114,-105.0,2,50,-0.0004892042
pt,0.5203115940093994,1.2076431512832642,4,4646,5044,-0.054837476,0.010143413,0.0013160994,-75.0,3,51,-0.0030407421
pt,0.5203115940093994,1.2076431512832642,4,5029,5404,-0.047988836,0.009779007,0.001151732,-45.0,4,52,-0.0020665415
pt,0.5203115940093994,1.2076431512832642,4,3019,3167,-0.03194258,0.012707888,0.0007666219,-15.0,5,53,0.0006798953
pt,0.5203115940093994,1.2076431512832642,4,3219,3046,0.03686746,0.01262537,0.000884819,15.0,6,54,0.0019941889
pt,0.5203115940093994,1.2076431512832642,4,5366,5100,0.033932753,0.009769211,0.00081438606,45.0,7,55,-0.0007003881
pt,0.5203115940093994,1.2076431512832642,4,4902,4701,0.027945206,0.010200627,0.00067068497,75.0,8,56,-0.0028289314
pt,0.5203115940093994,1.2076431512832642,4,7958,7718,0.020440623,0.007985307,0.000490575,105.0,9,57,0.0013162699
pt,0.5203115940093994,1.2076431512832642,4,5708,5607,0.011917496,0.0094003035,0.0002860199,135.0,10,58,3.5176054e-05
pt,0.5203115940093994,1.2076431512832642,4,9493,9484,0.0006331887,0.007259156,1.5196529e-05,165.0,11,59,-0.0015598063
q2,1.0000007152557373,1.3406230688095093,0,10221,10143,0.00511387,0.0070074946,0.00012273288,-165.0,0,0,0.00028443243
q2,1.0000007152557373,1.3406230688095093,0,5114,5198,-0.010875633,0.009846976,0.0002610152,-135.0,1,1,-0.0007386394
q2,1.0000007152557373,1.3406230688095093,0,7885,7989,-0.008747121,0.007936704,0.00020993092,-105.0,2,2,0.002508673
q2,1.0000007152557373,1.3406230688095093,0,5322,5468,-0.018065482,0.009625391,0.00043357158,-75.0,3,3,0.0013246424
q2,1.0000007152557373,1.3406230688095093,0,4706,5089,-0.05220505,0.010090325,0.0012529212,-45.0,4,4,0.0005830601
q2,1.0000007152557373,1.3406230688095093,0,2426,2456,-0.008204302,0.014311545,0.00019690325,-15.0,5,5,0.0018241629
q2,1.0000007152557373,1.3406230688095093,0,2445,2417,0.0076888474,0.014341008,0.00018453234,15.0,6,6,-0.003223585
q2,1.0000007152557373,1.3406230688095093,0,5089,4704,0.05248838,0.010091205,0.0012597211,45.0,7,7,-0.0005611293
q2,1.0000007152557373,1.3406230688095093,0,5597,5267,0.040554807,0.009586226,0.0009733154,75.0,8,8,-0.0032150894
q2,1.0000007152557373,1.3406230688095093,0,8066,7805,0.02195606,0.007935844,0.00052694546,105.0,9,9,0.0004440248
q2,1.0000007152557373,1.3406230688095093,0,5207,5181,0.0033416394,0.009811414,8.0199345e-05,135.0,10,10,0.0009597121
q2,1.0000007152557373,1.3406230688095093,0,10465,10139,0.021124393,0.0069650994,0.0005069854,165.0,11,11,0.00040438585
q2,1.3406230688095093,1.567455530166626,1,10146,10266,-0.007848991,0.0069991266,0.0001883758,-165.0,0,12,9.864243e-05
q2,1.3406230688095093,1.567455530166626,1,5857,5867,-0.0011387867,0.00923553,2.733088e-05,-135.0,1,13,-0.001973366
q2,1.3406230688095093,1.567455530166626,1,6990,7356,-0.034061864,0.008344158,0.00081748475,-105.0,2,14,0.0008369759
q2,1.3406230688095093,1.567455530166626,1,5836,6080,-0.02733868,0.009157404,0.00065612834,-75.0,3,15,0.0009323433
q2,1.3406230688095093,1.567455530166626,1,4421,4631,-0.03097369,0.010505563,0.0007433686,-45.0,4,16,-0.00083250366
q2,1.3406230688095093,1.567455530166626,1,2208,2264,-0.016718773,0.014951625,0.00040125055,-15.0,5,17,0.00095449015
q2,1.3406230688095093,1.567455530166626,1,2200,2171,0.008857993,0.015124902,0.00021259184,15.0,6,18,0.0035328502
q2,1.3406230688095093,1.567455530166626,1,4679,4516,0.023667589,0.010425634,0.00056802214,45.0,7,19,0.0028169192
q2,1.3406230688095093,1.567455530166626,1,6138,5870,0.02979767,0.009121615,0.0007151441,75.0,8,20,-0.0016592145
q2,1.3406230688095093,1.567455530166626,1,7269,7025,0.02279052,0.008362003,0.0005469725,105.0,9,21,0.0012297966
q2,1.3406230688095093,1.567455530166626,1,5899,5854,0.005111895,0.009224014,0.00012268548,135.0,10,22,-0.001773248
q2,1.3406230688095093,1.567455530166626,1,10227,10132,0.006229961,0.007008311,0.00014951907,165.0,11,23,-0.00058929063
q2,1.567455530166626,1.8526862621307374,2,9987,10087,-0.0066509587,0.0070578665,0.00015962301,-165.0,0,24,0.0018752492
q2,1.567455530166626,1.8526862621307374,2,5913,6339,-0.046421673,0.009024601,0.0011141201,-135.0,1,25,-0.0023083165
q2,1.567455530166626,1.8526862621307374,2,6879,7287,-0.038453076,0.008395664,0.00092287385,-105.0,2,26,-0.00013512
q2,1.567455530166626,1.8526862621307374,2,5816,6394,-0.063201934,0.009031774,0.0015168465,-75.0,3,27,0.0002989322
q2,1.567455530166626,1.8526862621307374,2,4424,4605,-0.026764374,0.010520213,0.000642345,-45.0,4,28,-0.00051342696
q2,1.567455530166626,1.8526862621307374,2,2146,2187,-0.012633199,0.015190463,0.00030319678,-15.0,5,29,0.00077384524
q2,1.567455530166626,1.8526862621307374,2,2202,2192,0.003038492,0.015085787,7.292381e-05,15.0,6,30,0.00034309854
q2,1.567455530166626,1.8526862621307374,2,4558,4380,0.026588744,0.010573682,0.00063812983,45.0,7,31,-0.002077369
q2,1.567455530166626,1.8526862621307374,2,6115,5871,0.027179016,0.009130665,0.0006522964,75.0,8,32,-0.0012391526
q2,1.567455530166626,1.8526862621307374,2,7193,6914,0.026405094,0.008416494,0.0006337223,105.0,9,33,0.0010884535
q2,1.567455530166626,1.8526862621307374,2,6083,6018,0.0071715047,0.0090903,0.00017211611,135.0,10,34,-0.00014048023
