axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index,shift
x,7,0.2798870980739594,0.2506628155708313,9286,8924,-75.0,3,0.0074078473,0.0006369833,-0.02654097,87,-0.0010870956
x,7,0.2798870980739594,0.2506628155708313,4660,4520,-45.0,4,0.010434908,0.000488669,-0.020361207,88,-5.425699e-05
x,7,0.2798870980739594,0.2506628155708313,2098,2058,-15.0,5,0.015510521,0.00030839967,-0.012849986,89,0.0013514012
x,7,0.2798870980739594,0.2506628155708313,1942,2025,15.0,6,0.01587082,0.0006704175,0.027934061,90,0.00014544092
x,7,0.2798870980739594,0.2506628155708313,4729,4823,45.0,7,0.010230935,0.0003153283,0.01313868,91,7.475726e-05
x,7,0.2798870980739594,0.2506628155708313,8816,9271,75.0,8,0.0074314172,0.00080607284,0.033586368,92,-0.00040308014
x,7,0.2798870980739594,0.2506628155708313,11726,12154,105.0,9,0.0064693172,0.0005743,0.023929168,93,0.00075808726
x,7,0.2798870980739594,0.2506628155708313,10720,11027,135.0,10,0.006779898,0.0004523436,0.01884765,94,0.00097020343
x,7,0.2798870980739594,0.2506628155708313,20357,20139,165.0,11,0.004969157,0.0001724939,-0.0071872463,95,0.00023284694
x,8,0.32372277379035946,0.2798870980739594,20198,20065,-165.0,0,0.0049835946,0.00010584611,-0.004410255,96,0.00042208657
x,8,0.32372277379035946,0.2798870980739594,11702,11260,-135.0,1,0.006597079,0.0006167966,-0.02569986,97,0.00014993176
x,8,0.32372277379035946,0.2798870980739594,11685,11246,-105.0,2,0.00660156,0.0006134384,-0.025559932,98,-0.00038535893
x,8,0.32372277379035946,0.2798870980739594,9554,8978,-75.0,3,0.007339468,0.0009959318,-0.04149716,99,-0.00087830424
x,8,0.32372277379035946,0.2798870980739594,4650,4498,-45.0,4,0.010452737,0.0005324108,-0.022183783,100,0.00044398382
x,8,0.32372277379035946,0.2798870980739594,1940,1908,-15.0,5,0.016119653,0.00026646757,-0.011102815,101,-0.0016651349
x,8,0.32372277379035946,0.2798870980739594,1835,1922,15.0,6,0.016306913,0.00074200606,0.03091692,102,0.00016508624
x,8,0.32372277379035946,0.2798870980739594,4527,4609,45.0,7,0.010461424,0.00028759887,0.011983287,103,0.0016344078
