axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
z,0.12744246423244476,0.2507466971874237,0,9332,9625,-0.020635556,0.007261439,0.00049525336,-135.0,1,1,0.000977898
z,0.12744246423244476,0.2507466971874237,0,10912,11402,-0.029318169,0.0066915164,0.00070363603,-105.0,2,2,-0.001143286
z,0.12744246423244476,0.2507466971874237,0,7869,8133,-0.022026619,0.0079032825,0.00052863883,-75.0,3,3,-0.00060984865
z,0.12744246423244476,0.2507466971874237,0,7951,8114,-0.013546436,0.007888961,0.00032511447,-45.0,4,4,-0.005517221
z,0.12744246423244476,0.2507466971874237,0,6000,5913,0.009750262,0.009161547,0.0002340063,-15.0,5,5,-0.0053173467
z,0.12744246423244476,0.2507466971874237,0,5761,5616,0.017016036,0.009373963,0.0004083849,15.0,6,6,5.9168786e-05
z,0.12744246423244476,0.2507466971874237,0,7925,7512,0.035719495,0.008043431,0.0008572679,45.0,7,7,0.00678752
z,0.12744246423244476,0.2507466971874237,0,7935,7637,0.02554995,0.008010986,0.0006131988,75.0,8,8,-0.0024511013
z,0.12744246423244476,0.2507466971874237,0,11043,10741,0.018509192,0.0067741806,0.0004442206,105.0,9,9,-0.0017698128
z,0.12744246423244476,0.2507466971874237,0,9059,8896,0.012120496,0.007462346,0.00029089188,135.0,10,10,0.0094344085
z,0.12744246423244476,0.2507466971874237,0,15337,15219,0.0051558907,0.0057206578,0.00012374138,165.0,11,11,0.004095025
z,0.2507466971874237,0.31731894612312317,1,13719,14094,-0.018001206,0.005995228,0.00043202896,-165.0,0,12,-0.0016471762
z,0.2507466971874237,0.31731894612312317,1,8363,8450,-0.0069086347,0.007712,0.00016580723,-135.0,1,13,-0.00019033533
z,0.2507466971874237,0.31731894612312317,1,10635,11207,-0.034964055,0.0067622024,0.0008391373,-105.0,2,14,-0.0015106685
z,0.2507466971874237,0.31731894612312317,1,7752,8327,-0.0477449,0.007877255,0.0011458776,-75.0,3,15,0.0025605597
z,0.2507466971874237,0.31731894612312317,1,7111,7406,-0.027130844,0.0082966285,0.0006511403,-45.0,4,16,-0.00039880164
z,0.2507466971874237,0.31731894612312317,1,3783,3813,-0.00527296,0.011473647,0.00012655104,-15.0,5,17,-0.0058097304
z,0.2507466971874237,0.31731894612312317,1,3823,3754,0.01215822,0.011487334,0.00029179727,15.0,6,18,0.0038741985
z,0.2507466971874237,0.31731894612312317,1,7286,6952,0.03131956,0.008376496,0.0007516694,45.0,7,19,-0.008379985
z,0.2507466971874237,0.31731894612312317,1,8208,7842,0.03044558,0.007889711,0.0007306939,75.0,8,20,0.00811293
z,0.2507466971874237,0.31731894612312317,1,10976,10566,0.025410665,0.0068110917,0.000609856,105.0,9,21,0.002217915
z,0.2507466971874237,0.31731894612312317,1,8449,8237,0.016962966,0.007740364,0.0004071112,135.0,10,22,-0.0029901033
z,0.2507466971874237,0.31731894612312317,1,14053,14004,0.0023317018,0.0059700534,5.5960845e-05,165.0,11,23,0.0024456421
z,0.31731894612312317,0.3753333985805512,2,14417,14573,-0.0071844673,0.0058730636,0.00017242722,-165.0,0,24,-0.0033247154
z,0.31731894612312317,0.3753333985805512,2,8096,8589,-0.039449263,0.0077356836,0.00094678235,-135.0,1,25,0.0020079017
z,0.31731894612312317,0.3753333985805512,2,10673,11155,-0.029481614,0.006765567,0.00070755876,-105.0,2,26,-0.0066823233
z,0.31731894612312317,0.3753333985805512,2,8010,8713,-0.05612538,0.00772072,0.0013470091,-75.0,3,27,0.013181075
z,0.31731894612312317,0.3753333985805512,2,6156,6643,-0.050800864,0.008827767,0.0012192207,-45.0,4,28,0.012854047
z,0.31731894612312317,0.3753333985805512,2,3180,3156,0.0050572483,0.012562812,0.00012137396,-15.0,5,29,-0.007239629
z,0.31731894612312317,0.3753333985805512,2,3158,3144,0.0029659772,0.012596761,7.118345e-05,15.0,6,30,0.010441162
z,0.31731894612312317,0.3753333985805512,2,6766,6412,0.03586509,0.008705541,0.0008607622,45.0,7,31,0.0029684082
z,0.31731894612312317,0.3753333985805512,2,8541,7993,0.044250768,0.007769363,0.0010620184,75.0,8,32,0.009061612
